status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,general fund,Multiagency Training Contract Account - 21989,15016,2020,6165000,3190000,"27 By chapter 50, section 1, of the laws of 2020:
28 For services and expenses related to the provision and administration
29 of human services training by Youth Research Incorporated pursuant
30 to an agreement with the office of children and family services.
31 Notwithstanding section 51 of the state finance law and any other
32 provision of law to the contrary, the director of the budget may,
33 upon the advice of the commissioner of children and family services,
34 authorize the transfer or interchange of moneys appropriated herein
35 with any other state operations or aid to localities - general fund
36 or state special revenue other fund appropriation (15016).
37 Contractual services (51000) ... 6,165,000 .......... (re. $3,190,000)",318,27.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|15016|2020|6165000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Other,State Match Account - 21967,13984,2020,2326000,108000,"38 By chapter 50, section 1, of the laws of 2020, as amended by chapter 50,
39 section 1, of the laws of 2021:
40 For services and expenses related to the operation of the training and
41 development program including, but not limited to, personal service,
42 fringe benefits and nonpersonal service. To the extent that costs
43 incurred through payment from this appropriation result from train-
44 ing activities performed on behalf of the office of children and
45 family services, the office of temporary and disability assistance,
46 the department of health, the department of labor or any other state
47 or local agency, expenditures made from this appropriation shall be
48 reduced by any federal, state, or local funding available for such
49 purpose in accordance with a cost allocation plan submitted to the
AB
319 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF CHILDREN AND FAMILY SERVICES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 federal government. No expenditure shall be made from this account
2 until an expenditure plan has been approved by the director of the
3 budget.
4 For trainee travel reimbursement payments to counties and voluntary
5 agencies for employees receiving training from the office of chil-
6 dren and family services, up to the limits stated in the OCFS travel
7 guidelines.
8 Notwithstanding any other provision of law to the contrary, the OGS
9 Interchange and Transfer Authority and the IT Interchange and Trans-
10 fer Authority as defined in the 2020-21 state fiscal year state
11 operations appropriation for the budget division program of the
12 division of the budget, are deemed fully incorporated herein and a
13 part of this appropriation as if fully stated (13984).
14 Personal service--regular (50100) ... 2,326,000 ....... (re. $108,000)",319,38.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|13984|2020|2326000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Other,Management and Evaluation Account - 21961,13984,2020,4000000,2408000,"44 By chapter 50, section 1, of the laws of 2020:
45 For services and expenses related to the training and development
46 program. Of the amount appropriated herein, $1,500,000 may be used
47 only to provide state match for federal training funds in accordance
48 with an agreement with social services districts including, but not
AB
321 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF CHILDREN AND FAMILY SERVICES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 limited to, the city of New York. Any agreement with a social
2 services district is subject to the approval of the director of the
3 budget. No expenditure shall be made from this account for personal
4 service costs. No expenditure shall be made from this account until
5 an expenditure plan for this purpose has been approved by the direc-
6 tor of the budget.
7 Notwithstanding any other provision of law to the contrary, the OGS
8 Interchange and Transfer Authority and the IT Interchange and Trans-
9 fer Authority as defined in the 2020-21 state fiscal year state
10 operations appropriation for the budget division program of the
11 division of the budget, are deemed fully incorporated herein and a
12 part of this appropriation as if fully stated (13984).
13 Contractual services (51000) ... 4,000,000 .......... (re. $2,408,000)",321,44.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|13984|2020|4000000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Other,Training Materials Account - 50306,13984,2020,3245000,2673000,"3 By chapter 50, section 1, of the laws of 2020:
4 For services and expenses related to the training and development
5 program. Of the amount appropriated herein, the office shall expend
6 not less than $359,000 for services and expenses of child abuse
7 prevention training pursuant to chapters 676 and 677 of the laws of
8 1985. No expenditure shall be made from this account for any purpose
9 until an expenditure plan has been approved by the director of the
10 budget.
11 Notwithstanding any other provision of law to the contrary, the OGS
12 Interchange and Transfer Authority and the IT Interchange and Trans-
13 fer Authority as defined in the 2020-21 state fiscal year state
14 operations appropriation for the budget division program of the
15 division of the budget, are deemed fully incorporated herein and a
16 part of this appropriation as if fully stated (13984).
17 Personal service (50100) ... 3,245,000 .............. (re. $2,673,000)",323,3.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|13984|2020|3245000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Other,Training Materials Account - 50306,13984,2021,200000,200000,"11 By chapter 50, section 1, of the laws of 2021:
12 For services and expenses related to publication and sale of training
13 materials.
14 Notwithstanding any other provision of law to the contrary, the OGS
15 Interchange and Transfer Authority and the IT Interchange and Trans-
16 fer Authority as defined in the 2021-22 state fiscal year state
17 operations appropriation for the budget division program of the
18 division of the budget, are deemed fully incorporated herein and a
19 part of this appropriation as if fully stated (13984).
20 Contractual services (51000) ... 200,000 .............. (re. $200,000)",324,11.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|13984|2021|200000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81001,2024,25475000,5903000,"4 By chapter 50, section 1, of the laws of 2024:
5 For services and expenses of the administration program including the
6 payment of liabilities incurred prior to April 1, 2024. The office
7 is authorized to charge-back New York city human resources adminis-
8 tration for their contributed share of costs for the training
9 resource system.
10 Notwithstanding any other inconsistent provision of law, the office
11 shall reduce reimbursement otherwise payable to social services
12 districts to recover 100 percent of the costs incurred by the office
13 for employment verification services. Notwithstanding any provision
14 of law to the contrary, and subject to the approval of the director
15 of the budget, the city of New York shall be charged back for costs
16 related to Mapper. The office is authorized to chargeback New York
17 city human resources administration for their contributed share of
18 occupancy costs at 14 Boerum Place.
19 Notwithstanding section 51 of the state finance law and any other
20 provision of law to the contrary, the director of the budget may,
21 upon the advice of the commissioner of the office of temporary and
22 disability assistance, authorize the transfer or interchange of
23 moneys appropriated herein with any other state operations - general
24 fund appropriation within the office of temporary and disability
25 assistance except where transfer or interchange of appropriations is
26 prohibited or otherwise restricted by law.
27 Notwithstanding any other provision of law to the contrary, the OGS
28 Interchange and Transfer Authority and the IT Interchange and Trans-
29 fer Authority as defined in the 2024-25 state fiscal year state
30 operations appropriation for the budget division program of the
31 division of the budget, are deemed fully incorporated herein and a
32 part of this appropriation as if fully stated (81001).
33 Personal service--regular (50100) ... 25,475,000 .... (re. $5,903,000)",340,4.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|81001|2024|25475000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81001,2023,2400000,2345000,"2 By chapter 50, section 1, of the laws of 2023:
3 For services and expenses related to the support of health and social
4 services programs.
5 Notwithstanding section 153 of the social services law or any other
6 inconsistent provision of law, the office shall reduce reimbursement
7 otherwise payable to social services districts to recover 100
8 percent of costs incurred by the office on behalf of social services
9 districts, including the costs incurred for electronic access to
10 federal systems to verify alien status for entitlements (81001).
11 Contractual services (51000) ... 2,400,000 .......... (re. $2,345,000)",341,2.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|81001|2023|2400000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,52306,2024,25300000,10146000,"15 By chapter 50, section 1, of the laws of 2024:
16 For services and expenses of the administrative hearings program
17 including the payment of liabilities incurred prior to April 1,
18 2024.
19 Notwithstanding section 51 of the state finance law and any other
20 provision of law to the contrary, the director of the budget may,
21 upon the advice of the commissioner of the office of temporary and
22 disability assistance, authorize the transfer or interchange of
23 moneys appropriated herein with any other state operations - general
24 fund appropriation within the office of temporary and disability
25 assistance except where transfer or interchange of appropriations is
26 prohibited or otherwise restricted by law.
27 Notwithstanding any other provision of law to the contrary, the OGS
28 Interchange and Transfer Authority and the IT Interchange and Trans-
29 fer Authority as defined in the 2024-25 state fiscal year state
30 operations appropriation for the budget division program of the
31 division of the budget, are deemed fully incorporated herein and a
32 part of this appropriation as if fully stated (52306).
33 Personal service--regular (50100) ... 25,300,000 ... (re. $10,146,000)",341,15.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52306|2024|25300000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Child Support Account - 25178,52200,2024,7000000,5075000,"6 By chapter 50, section 1, of the laws of 2024:
7 For services and expenses related to the administration of the child
8 support enforcement program.
9 A portion of the funds appropriated herein, subject to the approval of
10 the director of the budget, may be used as the federal match for
11 services designed to strengthen child support enforcement activities
12 including but not necessarily limited to instate bank match
13 services; a paternity media campaign; a medical support unit;
14 payments to hospitals and other eligible entities for obtaining
15 voluntary paternity acknowledgments; joint enforcement teams; reme-
16 diation of hard-to-collect cases; location services; website
17 services; child support guidelines review; and operation of a
18 centralized support collection unit, including the cost of banking
19 services and an automated voice response system and customer service
20 unit.
21 Notwithstanding any inconsistent provision of law, amounts appropri-
22 ated herein may be used, pursuant to a plan approved by the director
23 of the budget, for the planning, development and operation of an
24 automated system designed to meet the requirements of the family
25 support act of 1988, the personal responsibility and work opportu-
26 nity reconciliation act of 1996 and to facilitate and improve local
27 districts operations related to child support enforcement.
28 Notwithstanding any other law to the contrary, the amounts appropri-
29 ated herein may be suballocated or transferred to any other state
30 department or agency for the purposes stated herein.
31 Notwithstanding any inconsistent provision of the law to the contrary,
32 pursuant to memoranda of understanding and subject to the approval
33 of the director of the budget, a portion of the amount appropriated
34 herein may be available for expenditures of the department of taxa-
35 tion and finance, the department of motor vehicles, and the depart-
36 ment of labor for reimbursement of administrative costs of these
37 departments associated with efforts to increase child support
38 collections (52200).
39 Personal service (50000) ... 7,000,000 .............. (re. $5,075,000)",343,6.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52200|2024|7000000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Disability Determinations Account - 25153,52200,2023,0,11131000,"43 The appropriation made by chapter 50, section 1, of the laws of 2023, is
44 hereby amended and reappropriated to read:
45 For services and expenses related to the administration of the child
46 support enforcement program.
47 A portion of the funds appropriated herein, subject to the approval of
48 the director of the budget, may be used as the federal match for
AB
344 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 services designed to strengthen child support enforcement activities
2 including but not necessarily limited to instate bank match
3 services; a paternity media campaign; a medical support unit;
4 payments to hospitals and other eligible entities for obtaining
5 voluntary paternity acknowledgments; joint enforcement teams; reme-
6 diation of hard-to-collect cases; location services; website
7 services; child support guidelines review; and operation of a
8 centralized support collection unit, including the cost of banking
9 services and an automated voice response system and customer service
10 unit.
11 Notwithstanding any inconsistent provision of law, amounts appropri-
12 ated herein may be used, pursuant to a plan approved by the director
13 of the budget, for the planning, development and operation of an
14 automated system designed to meet the requirements of the family
15 support act of 1988, the personal responsibility and work opportu-
16 nity reconciliation act of 1996 and to facilitate and improve local
17 districts operations related to child support enforcement.
18 Notwithstanding any other law to the contrary, the amounts appropri-
19 ated herein may be suballocated or transferred to any other state
20 department or agency for the purposes stated herein.
21 Notwithstanding any inconsistent provision of the law to the contrary,
22 pursuant to memoranda of understanding and subject to the approval
23 of the director of the budget, a portion of the amount appropriated
24 herein may be available for expenditures of the department of taxa-
25 tion and finance, the department of motor vehicles, and the depart-
26 ment of labor for reimbursement of administrative costs of these
27 departments associated with efforts to increase child support
28 collections (52200).
29 Nonpersonal service (57050) ..........................................
30 [24,588,000] _2_4_,_0_6_6_,_7_4_0 .......................... (re. $11,131,000)",344,43.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52200|2023|0
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,52201,2020,53000000,15296000,"23 By chapter 50, section 1, of the laws of 2020:
24 For services and expenses related to the office of disability determi-
25 nations (52201).
26 Nonpersonal service (57050) ... 53,000,000 ......... (re. $15,296,000)",345,23.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52201|2020|53000000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Home Energy Assistance Program Account - 25123,52202,2024,17174000,5835000,"30 By chapter 50, section 1, of the laws of 2024:
31 For services and expenses of the employment and income support program
32 including the payment of liabilities incurred prior to April 1,
33 2024.
34 The agency is authorized to chargeback social services districts for
35 100 percent of costs incurred by the agency on their behalf for
36 disability related consultative examination contracts.
37 Notwithstanding section 153 of the social services law or any other
38 inconsistent provision of law, the office shall reduce reimbursement
39 otherwise payable to social services districts to recover 50 percent
40 of the non-federal share of costs incurred by the office for the
41 operation of the statewide electronic benefit transfer (EBT) system
42 and the common benefit identification card (CBIC).
43 For services and expenses of client notices including but not limited
44 to personal service costs, postage, other nonpersonal services
45 costs, and contractor costs paid directly by the office including
AB
346 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 but not limited to costs for mail processing. Notwithstanding any
2 other inconsistent provision of law, the office shall reduce
3 reimbursement otherwise payable to social services districts to
4 recover 50 percent of the non-federal share of costs, including
5 prior period costs, incurred by the office for these purposes.
6 Notwithstanding section 51 of the state finance law and any other
7 provision of law to the contrary, the director of the budget may,
8 upon the advice of the commissioner of the office of temporary and
9 disability assistance, authorize the transfer or interchange of
10 moneys appropriated herein with any other state operations - general
11 fund appropriation within the office of temporary and disability
12 assistance except where transfer or interchange of appropriations is
13 prohibited or otherwise restricted by law.
14 Notwithstanding any other provision of law to the contrary, the OGS
15 Interchange and Transfer Authority and the IT Interchange and Trans-
16 fer Authority as defined in the 2024-25 state fiscal year state
17 operations appropriation for the budget division program of the
18 division of the budget, are deemed fully incorporated herein and a
19 part of this appropriation as if fully stated (52202).
20 Personal service--regular (50100) ... 17,174,000 .... (re. $5,835,000)",346,30.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52202|2024|17174000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Home Energy Assistance Program Account - 25123,52341,2024,600000,600000,"22 For services and expenses incurred by the office's division of disa-
23 bility determinations, including payments to the social security
24 administration, in making determinations and re-determinations
25 regarding blindness and disability in accordance with title XVI of
26 the social security act for the New York state supplement program
27 (52341).
28 Personal service--regular (50100) ... 600,000 ......... (re. $600,000)",346,22.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52341|2024|600000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Food and Nutrition Services Account - 25024,52215,2023,6800000,2632000,"45 By chapter 50, section 1, of the laws of 2023:
46 For services and expenses related to the administration of the low
47 income home energy assistance program. Pursuant to provisions of the
48 federal omnibus budget reconciliation act of 1981, and with the
AB
347 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 approval of the director of the budget, a portion of the funds
2 appropriated herein may be transferred or suballocated to other
3 state agencies for administration of the home energy assistance
4 program (52215).
5 Personal service (50000) ... 6,800,000 .............. (re. $2,632,000)",347,45.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52215|2023|6800000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,52224,2023,1,877000,"34 The appropriation made by chapter 50, section 1, of the laws of 2023, as
35 supplemented by transfers in accordance with state finance law, is
36 hereby amended and reappropriated to read:
37 Notwithstanding any inconsistent provision of law, the money hereby
38 appropriated may, with the approval of the director of the budget,
39 be increased or decreased by interchange or transfer with amounts
40 appropriated within the office of temporary and disability assist-
41 ance federal food and nutrition services local assistance account.
42 For services and expenses related to the administration of the supple-
43 mental nutrition assistance program. Amounts appropriated herein may
44 be used for the expenses associated with the operation of the state-
45 wide electronic benefit transfer (EBT) system; the common benefit
46 identification card (CBIC); and an integrated eligibility system.
47 With the approval of the director of budget, a portion of the funds
48 appropriated herein may be transferred or suballocated to other
AB
348 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 state agencies for the administration of supplemental nutrition
2 assistance program or for purposes related to the implementation of
3 an integrated eligibility system (52224).
4 Personal service (50000) ... [8,975,000]_1_1_,_7_5_2_,_6_1_1 .... (re. $877,000)",348,34.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52224|2023|1
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,52295,2024,8383000,7178000,"12 By chapter 50, section 1, of the laws of 2024:
13 For the design and implementation of modifications and enhancements to
14 the welfare-to-work case management system, the welfare management
15 system, the child support management system and other related
16 systems operated by the office of temporary and disability assist-
17 ance, the office of children and family services, the department of
18 labor, or the department of health necessary for the successful
19 implementation of the personal responsibility and work opportunity
20 reconciliation act of 1996 (P.L. 104-193) and the New York state
21 welfare reform act of 1997 (chapter 436 of the laws of 1997) includ-
22 ing the payment of liabilities incurred prior to April 1, 2024.
23 Funds may only be made available pursuant to a cost allocation plan
24 submitted to the department of health and human services, the United
25 States department of agriculture and any other applicable federal
26 agency to the extent that such approvals are required by federal
27 statute or regulations or upon determination by the director of the
28 budget that expenditure of these funds is necessary to meet the
29 purposes defined herein. This appropriation shall only be available
30 upon approval of an expenditure plan by the director of the budget.
31 Notwithstanding section 51 of the state finance law and any other
32 provision of law to the contrary, the director of the budget may,
33 upon the advice of the commissioner of the office of temporary and
34 disability assistance, authorize the transfer or interchange of
35 moneys appropriated herein with any other state operations - general
36 fund appropriation within the office of temporary and disability
37 assistance except where transfer or interchange of appropriations is
38 prohibited or otherwise restricted by law.
39 Notwithstanding any other provision of law to the contrary, the OGS
40 Interchange and Transfer Authority and the IT Interchange and Trans-
41 fer Authority as defined in the 2024-25 state fiscal year state
42 operations appropriation for the budget division program of the
43 division of the budget, are deemed fully incorporated herein and a
44 part of this appropriation as if fully stated (52295).
45 Contractual services (51000) ... 8,383,000 .......... (re. $7,178,000)",348,12.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52295|2024|8383000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Food and Nutrition Services Account - 25024,52295,2023,8383000,318000,"46 By chapter 50, section 1, of the laws of 2023:
AB
349 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 For the design and implementation of modifications and enhancements to
2 the welfare-to-work case management system, the welfare management
3 system, the child support management system and other related
4 systems operated by the office of temporary and disability assist-
5 ance, the office of children and family services, the department of
6 labor, or the department of health necessary for the successful
7 implementation of the personal responsibility and work opportunity
8 reconciliation act of 1996 (P.L. 104-193) and the New York state
9 welfare reform act of 1997 (chapter 436 of the laws of 1997) includ-
10 ing the payment of liabilities incurred prior to April 1, 2023.
11 Funds may only be made available pursuant to a cost allocation plan
12 submitted to the department of health and human services, the United
13 States department of agriculture and any other applicable federal
14 agency to the extent that such approvals are required by federal
15 statute or regulations or upon determination by the director of the
16 budget that expenditure of these funds is necessary to meet the
17 purposes defined herein. This appropriation shall only be available
18 upon approval of an expenditure plan by the director of the budget.
19 Notwithstanding section 51 of the state finance law and any other
20 provision of law to the contrary, the director of the budget may,
21 upon the advice of the commissioner of the office of temporary and
22 disability assistance, authorize the transfer or interchange of
23 moneys appropriated herein with any other state operations - general
24 fund appropriation within the office of temporary and disability
25 assistance except where transfer or interchange of appropriations is
26 prohibited or otherwise restricted by law.
27 Notwithstanding any other provision of law to the contrary, the OGS
28 Interchange and Transfer Authority and the IT Interchange and Trans-
29 fer Authority as defined in the 2023-24 state fiscal year state
30 operations appropriation for the budget division program of the
31 division of the budget, are deemed fully incorporated herein and a
32 part of this appropriation as if fully stated (52295).
33 Contractual services (51000) ... 8,383,000 ............ (re. $318,000)",349,46.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52295|2023|8383000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Food and Nutrition Services Account - 25024,52295,2022,4909670,1215000,"18 By chapter 50, section 1, of the laws of 2022,as amended by chapter 50,
19 section 1, of the laws of 2023:
20 For the federal share of the design and implementation of modifica-
21 tions and enhancements to the welfare-to-work case management
22 system, the welfare management system, the child support management
23 system, the electronic benefit transfer system, costs associated
24 with New York city facilities management, and other related systems
25 operated by the office of temporary and disability assistance, the
26 office of children and family services, the department of labor, or
27 the department of health necessary for the successful implementation
28 of the personal responsibility and work opportunity reconciliation
29 act of 1996 (P.L. 104-193) and the New York state welfare reform act
30 of 1997 (chapter 436 of the laws of 1997).
31 Notwithstanding any inconsistent provision of law, this appropriation
32 shall be available for costs heretofore and hereafter to be accrued
33 and to be supported with federal funds including any department of
34 agriculture food and nutrition services grant award properly
35 received by the state during or for a federal fiscal year in which
36 costs can be properly submitted for reimbursement to the department
37 of agriculture. A portion of the amount appropriated herein may be
38 transferred or interchanged with any office of temporary and disa-
39 bility assistance federal department of agriculture food and nutri-
40 tion services funds. Funds may only be made available pursuant to a
41 cost allocation plan submitted to the department of health and human
42 services, the United States department of agriculture and any other
43 applicable federal agency to the extent that such approvals are
44 required by federal statute or regulations. This appropriation shall
45 only be available upon approval of an expenditure plan by the direc-
46 tor of the budget for the purposes defined herein (52295).
47 Nonpersonal service (57050) ... 4,909,670 ........... (re. $1,215,000)",350,18.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52295|2022|4909670
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,52295,2021,4554500,4554500,"48 By chapter 50, section 1, of the laws of 2021, as amended by chapter 50,
49 section 1, of the laws of 2022:
AB
351 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 For the federal share of the design and implementation of modifica-
2 tions and enhancements to the welfare-to-work case management
3 system, the welfare management system, the child support management
4 system, the electronic benefit transfer system, costs associated
5 with New York city facilities management, and other related systems
6 operated by the office of temporary and disability assistance, the
7 office of children and family services, the department of labor, or
8 the department of health necessary for the successful implementation
9 of the personal responsibility and work opportunity reconciliation
10 act of 1996 (P.L. 104-193) and the New York state welfare reform act
11 of 1997 (chapter 436 of the laws of 1997).
12 Notwithstanding any inconsistent provision of law, this appropriation
13 shall be available for costs heretofore and hereafter to be accrued
14 and to be supported with federal funds including any department of
15 agriculture food and nutrition services grant award properly
16 received by the state during or for a federal fiscal year in which
17 costs can be properly submitted for reimbursement to the department
18 of agriculture. A portion of the amount appropriated herein may be
19 transferred or interchanged with any office of temporary and disa-
20 bility assistance federal department of agriculture food and nutri-
21 tion services funds. Funds may only be made available pursuant to a
22 cost allocation plan submitted to the department of health and human
23 services, the United States department of agriculture and any other
24 applicable federal agency to the extent that such approvals are
25 required by federal statute or regulations. This appropriation shall
26 only be available upon approval of an expenditure plan by the direc-
27 tor of the budget for the purposes defined herein (52295).
28 Nonpersonal service (57050) ... 4,554,500 ........... (re. $4,554,500)",351,48.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52295|2021|4554500
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,52219,2024,10165000,6727000,"8 By chapter 50, section 1, of the laws of 2024:
9 For services and expenses of the specialized services program includ-
10 ing the payment of liabilities incurred prior to April 1, 2024.
11 Notwithstanding section 51 of the state finance law and any other
12 provision of law to the contrary, the director of the budget may,
13 upon the advice of the commissioner of the office of temporary and
14 disability assistance, authorize the transfer or interchange of
15 moneys appropriated herein with any other state operations - general
16 fund appropriation within the office of temporary and disability
17 assistance except where transfer or interchange of appropriations is
18 prohibited or otherwise restricted by law.
19 Notwithstanding any other provision of law to the contrary, the OGS
20 Interchange and Transfer Authority and the IT Interchange and Trans-
21 fer Authority as defined in the 2024-25 state fiscal year state
22 operations appropriation for the budget division program of the
23 division of the budget, are deemed fully incorporated herein and a
24 part of this appropriation as if fully stated (52219).
25 Personal service--regular (50100) ... 10,165,000 .... (re. $6,727,000)",352,8.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52219|2024|10165000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,53010,2024,0,58000,"28 amended by chapter 50, section 1, of the laws of 2024, is hereby
29 amended and reappropriated to read:
30 For supplemental costs associated with an emergency rental assistance
31 program pursuant to a plan approved by the office of temporary and
32 disability assistance and director of the budget.
33 Funds appropriated herein may be transferred or suballocated to any
34 other state agency or authority.
35 Notwithstanding any inconsistent provision of law, the budget director
36 is hereby authorized to transfer any of the amount appropriated
37 herein to state operations for administration of supplemental emer-
38 gency rental assistance activities (53010).
39 Contractual services (51000) .........................................
40 [106,453,876]_1_0_8_,_2_7_5_,_3_6_0 ............................. (re. $58,000)",352,28.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|53010|2024|0
