agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81018,2022,12360000,758000,reappropriation,100,56.0,2026-27,"60 Personal service--regular (50100) ... 12,360,000 ...... (re. $758,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2022|12360000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,21602,2022,150000,150000,reappropriation,101,1.0,2026-27,"9 Contractual services (51000) ... 150,000 .............. (re. $150,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21602|2022|150000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,21411,2017,700000,700000,reappropriation,101,11.0,2026-27,"14 Contractual services (51000) ... 700,000 .............. (re. $700,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21411|2017|700000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,21411,2016,700000,692000,reappropriation,101,16.0,2026-27,"19 Contractual services (51000) ... 700,000 .............. (re. $692,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21411|2016|700000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,21411,2013,700000,127000,reappropriation,101,21.0,2026-27,"24 Contractual services (51000) ... 700,000 .............. (re. $127,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21411|2013|700000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2013,4701000,716000,reappropriation,101,26.0,2026-27,"30 Contractual services (51000) ... 4,701,000 ............ (re. $716,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2013|4701000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2025,2000000,1961000,reappropriation,101,36.0,2026-27,"39 Nonpersonal service (57050) ... 2,000,000 ........... (re. $1,961,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2025|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2024,2000000,2000000,reappropriation,101,41.0,2026-27,"44 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2024|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2023,2000000,2000000,reappropriation,101,46.0,2026-27,"49 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2023|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2022,2000000,2000000,reappropriation,101,51.0,2026-27,"54 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2022|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2021,2000000,1140000,reappropriation,101,56.0,2026-27,"59 Nonpersonal service (57050) ... 2,000,000 ........... (re. $1,140,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2021|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2020,2000000,2000000,reappropriation,102,61.0,2026-27,"3 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2020|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2019,2000000,2000000,reappropriation,102,5.0,2026-27,"8 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2019|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2018,2000000,2000000,reappropriation,102,10.0,2026-27,"14 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2018|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2017,2000000,2000000,reappropriation,102,16.0,2026-27,"20 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2017|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2016,2000000,1503000,reappropriation,102,22.0,2026-27,"26 Nonpersonal service (57050) ... 2,000,000 ........... (re. $1,503,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2016|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2015,2000000,658000,reappropriation,102,28.0,2026-27,"32 Nonpersonal service (57050) ... 2,000,000 ............. (re. $658,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2015|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2014,2000000,2000000,reappropriation,102,34.0,2026-27,"38 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2014|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2013,2000000,2000000,reappropriation,102,40.0,2026-27,"44 Nonpersonal service (57050) ... 2,000,000 ........... (re. $2,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2013|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Miscellaneous Grants Account - 25340,81018,2012,2000000,264000,reappropriation,102,46.0,2026-27,"56 Nonpersonal service (57050) ... 2,000,000 ............. (re. $264,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2012|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Other,Entertainment Diversity Job Training Development Account - 22247,81018,2011,2000000,56000,reappropriation,103,58.0,2026-27,"1 Nonpersonal service (57050) ... 2,000,000 .............. (re. $56,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2011|2000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Other,Entertainment Diversity Job Training Development Account - 22247,81018,2025,4000000,4000000,reappropriation,103,7.0,2026-27,"17 Contractual services (51000) ... 4,000,000 .......... (re. $4,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2025|4000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,Special Revenue Funds - Other,Entertainment Diversity Job Training Development Account - 22247,81018,2024,4000000,4000000,reappropriation,103,19.0,2026-27,"29 Contractual services (51000) ... 4,000,000 .......... (re. $4,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|81018|2024|4000000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21401,2025,10000,10000,reappropriation,104,60.0,2026-27,"4 Supplies and materials (57000) ... 10,000 ........... (re. $10,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21401|2025|10000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2025,655000,651000,reappropriation,104,8.0,2026-27,"21 Supplies and materials (57000) ... 655,000 ............ (re. $651,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2025|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2024,655000,602000,reappropriation,104,25.0,2026-27,"38 Supplies and materials (57000) ... 655,000 ............ (re. $602,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2024|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2023,655000,646000,reappropriation,104,42.0,2026-27,"55 Supplies and materials (57000) ... 655,000 ............ (re. $646,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2023|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2022,655000,652000,reappropriation,105,59.0,2026-27,"11 Supplies and materials (57000) ... 655,000 ............ (re. $652,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2022|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2021,655000,651000,reappropriation,105,15.0,2026-27,"28 Supplies and materials (57000) ... 655,000 ............ (re. $651,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2021|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2020,655000,647000,reappropriation,105,32.0,2026-27,"45 Supplies and materials (57000) ... 655,000 ............ (re. $647,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2020|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2019,655000,655000,reappropriation,106,49.0,2026-27,"1 Supplies and materials (57000) ... 655,000 ............ (re. $655,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2019|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2018,655000,653000,reappropriation,106,5.0,2026-27,"18 Supplies and materials (57000) ... 655,000 ............ (re. $653,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2018|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2017,655000,46000,reappropriation,106,22.0,2026-27,"35 Supplies and materials (57000) ... 655,000 ............. (re. $46,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2017|655000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2016,1190000,4000,reappropriation,106,38.0,2026-27,"51 Contractual services (51000) ... 1,190,000 .............. (re. $4,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2016|1190000
DEPARTMENT OF ECONOMIC DEVELOPMENT,STATE OPERATIONS,general fund,Entertainment Diversity Job Training Development Account - 22247,21417,2014,655000,7000,reappropriation,107,53.0,2026-27,"5 Supplies and materials (57000) ... 655,000 .............. (re. $7,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF ECONOMIC DEVELOPMENT|21417|2014|655000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2025,65362000,65362000,reappropriation,135,7.0,2026-27,"14 Personal service (50000) ... 65,362,000 ............ (re. $65,362,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21713|2025|65362000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21856,2025,300000,300000,reappropriation,135,18.0,2026-27,"24 Personal service (50000) ... 300,000 .................. (re. $300,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21856|2025|300000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21859,2025,120000,120000,reappropriation,135,28.0,2026-27,"34 Personal service (50000) ... 120,000 .................. (re. $120,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21859|2025|120000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21734,2025,2801000,2801000,reappropriation,135,38.0,2026-27,"44 Personal service (50000) ... 2,801,000 .............. (re. $2,801,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21734|2025|2801000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2024,63436525,26201000,reappropriation,135,49.0,2026-27,"56 Personal service (50000) ... 63,436,525 ............ (re. $26,201,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21713|2024|63436525
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21856,2024,300000,100000,reappropriation,136,60.0,2026-27,"5 Personal service (50000) ... 300,000 .................. (re. $100,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21856|2024|300000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21859,2024,120000,120000,reappropriation,136,9.0,2026-27,"15 Personal service (50000) ... 120,000 .................. (re. $120,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21859|2024|120000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21734,2024,2801000,2534000,reappropriation,136,19.0,2026-27,"25 Personal service (50000) ... 2,801,000 .............. (re. $2,534,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21734|2024|2801000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21734,2023,2752000,535000,reappropriation,136,30.0,2026-27,"37 Personal service (50000) ... 2,752,000 ................ (re. $535,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21734|2023|2752000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2025,4243000,4243000,reappropriation,136,46.0,2026-27,"49 Personal service--regular (50100) ... 4,243,000 ..... (re. $4,243,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21852|2025|4243000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2024,4243000,3157000,reappropriation,136,56.0,2026-27,"59 Personal service--regular (50100) ... 4,243,000 ..... (re. $3,157,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21852|2024|4243000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21852,2023,3000000,1828000,reappropriation,137,5.0,2026-27,"8 Personal service--regular (50100) ... 3,000,000 ..... (re. $1,828,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21852|2023|3000000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21711,2025,1200000,583000,reappropriation,137,20.0,2026-27,"26 Contractual services (51000) ... 1,200,000 ............ (re. $583,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21711|2025|1200000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21711,2024,1200000,1152000,reappropriation,137,34.0,2026-27,"40 Contractual services (51000) ... 1,200,000 .......... (re. $1,152,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21711|2024|1200000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23392,2023,1000000,71000,reappropriation,137,48.0,2026-27,"54 Contractual services (51000) ... 1,000,000 ............. (re. $71,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23392|2023|1000000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21739,2025,3169000,3169000,reappropriation,138,60.0,2026-27,"11 Personal service (50000) ... 3,169,000 .............. (re. $3,169,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21739|2025|3169000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21851,2025,3843000,3843000,reappropriation,138,15.0,2026-27,"21 Personal service (50000) ... 3,843,000 .............. (re. $3,843,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21851|2025|3843000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21739,2024,3169000,2853000,reappropriation,138,26.0,2026-27,"37 Personal service (50000) ... 3,169,000 .............. (re. $2,853,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21739|2024|3169000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21851,2024,3843000,885000,reappropriation,138,41.0,2026-27,"47 Personal service (50000) ... 3,843,000 ................ (re. $885,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21851|2024|3843000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21739,2023,3157000,3005000,reappropriation,139,52.0,2026-27,"2 Personal service (50000) ... 3,157,000 .............. (re. $3,005,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21739|2023|3157000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21851,2023,3668000,24000,reappropriation,139,6.0,2026-27,"12 Personal service (50000) ... 3,668,000 ................. (re. $24,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21851|2023|3668000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,21710,2025,288000,185000,reappropriation,139,31.0,2026-27,"39 Personal service (50000) ... 288,000 .................. (re. $185,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2025|288000
EDUCATION DEPARTMENT,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23419,2025,731000,731000,reappropriation,139,43.0,2026-27,"57 Personal service (50000) ... 731,000 .................. (re. $731,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23419|2025|731000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21710,2024,288000,46000,reappropriation,140,1.0,2026-27,"9 Personal service (50000) ... 288,000 ................... (re. $46,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2024|288000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21710,2025,387000,387000,reappropriation,140,17.0,2026-27,"21 Personal service (50000) ... 387,000 .................. (re. $387,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2025|387000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21710,2025,4199000,4104000,reappropriation,140,30.0,2026-27,"41 Contractual services (51000) ... 4,199,000 .......... (re. $4,104,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2025|4199000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21710,2024,4599000,3293000,reappropriation,140,43.0,2026-27,"54 Contractual services (51000) ... 4,599,000 .......... (re. $3,293,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2024|4599000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,21710,2023,3699000,2545000,reappropriation,141,56.0,2026-27,"6 Contractual services (51000) ... 3,699,000 .......... (re. $2,545,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2023|3699000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,21710,2022,3299000,2156000,reappropriation,141,8.0,2026-27,"19 Contractual services (51000) ... 3,299,000 .......... (re. $2,156,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21710|2022|3299000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,21744,2025,2962000,1446000,reappropriation,141,27.0,2026-27,"32 Contractual services (51000) ... 2,962,000 .......... (re. $1,446,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|21744|2025|2962000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,55915,2025,8400000,8400000,reappropriation,141,39.0,2026-27,"47 Contractual services (51000) ... 8,400,000 .......... (re. $8,400,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|55915|2025|8400000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,23378,2025,150000,150000,reappropriation,141,48.0,2026-27,"51 Contractual services (51000) ... 150,000 .............. (re. $150,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23378|2025|150000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,23315,2025,500000,500000,reappropriation,141,55.0,2026-27,"59 Contractual services (51000) ... 500,000 .............. (re. $500,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23315|2025|500000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,55915,2024,8400000,5801000,reappropriation,142,9.0,2026-27,"17 Contractual services (51000) ... 8,400,000 .......... (re. $5,801,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|55915|2024|8400000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,23388,2024,740000,740000,reappropriation,142,18.0,2026-27,"49 Temporary service (50200) ... 740,000 ................. (re. $740,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23388|2024|740000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,55915,2023,8400000,1166000,reappropriation,143,55.0,2026-27,"3 Contractual services (51000) ... 8,400,000 .......... (re. $1,166,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|55915|2023|8400000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,23388,2023,988000,438000,reappropriation,143,4.0,2026-27,"35 Personal service--regular (50100) ... 988,000 ......... (re. $438,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23388|2023|988000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,23378,2023,150000,48000,reappropriation,143,38.0,2026-27,"40 Contractual services (51000) ... 150,000 ............... (re. $48,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23378|2023|150000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,55915,2022,8400000,1988000,reappropriation,143,42.0,2026-27,"50 Contractual services (51000) ... 8,400,000 .......... (re. $1,988,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|55915|2022|8400000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,23378,2022,150000,50000,reappropriation,143,51.0,2026-27,"53 Contractual services (51000) ... 150,000 ............... (re. $50,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23378|2022|150000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Other,Indirect Cost Recovery Account - 21978,55930,2016,833000,114000,reappropriation,143,55.0,2026-27,"60 Contractual services (51000) ... 833,000 .............. (re. $114,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|55930|2016|833000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23443,2025,22709000,20046000,reappropriation,144,6.0,2026-27,"21 Personal service (50000) ... 22,709,000 ............ (re. $20,046,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23443|2025|22709000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23418,2025,5452000,4680000,reappropriation,144,25.0,2026-27,"47 Personal service (50000) ... 5,452,000 .............. (re. $4,680,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23418|2025|5452000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23417,2025,3084000,2710000,reappropriation,145,51.0,2026-27,"5 Personal service (50000) ... 3,084,000 .............. (re. $2,710,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23417|2025|3084000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23416,2025,5640000,3461000,reappropriation,145,9.0,2026-27,"24 Personal service (50000) ... 5,640,000 .............. (re. $3,461,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23416|2025|5640000
EDUCATION DEPARTMENT,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23415,2025,1551000,1372000,reappropriation,145,28.0,2026-27,"42 Personal service (50000) ... 1,551,000 .............. (re. $1,372,000)",STOPS 26-27 Executive.pdf,EDUCATION DEPARTMENT|23415|2025|1551000
