agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55998,2023,385000,385000,reappropriation,28,46,2024-25,"48 languages program (55998) ... 385,000 ............... (re. $385,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55998|2023|385000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55997,2023,500000,500000,reappropriation,29,1,2024-25,"2 500,000 ............................................. (re. $500,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55997|2023|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21804,2023,490000,490000,reappropriation,29,3,2024-25,"10 inhabitants (21804) ... 490,000 ..................... (re. $490,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21804|2023|490000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23449,2023,1868000,281000,reappropriation,29,11,2024-25,"16 1,868,000 ........................................... (re. $281,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23449|2023|1868000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56005,2023,235000,235000,reappropriation,29,17,2024-25,"18 New York at Albany (56005) ... 235,000 .............. (re. $235,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56005|2023|235000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56045,2023,1000000,1000000,reappropriation,29,19,2024-25,"20 youth and young adults (56045) ... 1,000,000 ...... (re. $1,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56045|2023|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23347,2023,1125000,1125000,reappropriation,29,21,2024-25,"23 tors (23347) ... 1,125,000 ........................ (re. $1,125,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23347|2023|1125000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23348,2023,250000,250000,reappropriation,29,24,2024-25,"25 ise Project (23348) ... 250,000 ..................... (re. $250,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23348|2023|250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56150,2023,450000,450000,reappropriation,29,26,2024-25,"27 (56150) ... 450,000 ................................. (re. $450,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56150|2023|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23349,2023,365000,365000,reappropriation,29,28,2024-25,"29 (23349) ... 365,000 ................................. (re. $365,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23349|2023|365000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23351,2023,400000,400000,reappropriation,29,30,2024-25,"31 400,000 ............................................. (re. $400,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23351|2023|400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23320,2023,40000,40000,reappropriation,29,32,2024-25,"33 ation (23320) ... 40,000 ............................. (re. $40,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23320|2023|40000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23356,2023,650000,650000,reappropriation,29,34,2024-25,"35 650,000 ............................................. (re. $650,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23356|2023|650000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23386,2023,250000,250000,reappropriation,29,36,2024-25,"37 250,000 ............................................. (re. $250,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23386|2023|250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23318,2023,20000000,20000000,reappropriation,30,43,2024-25,"52 allowed by law (23318) ... 20,000,000 ............ (re. $20,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23318|2023|20000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56138,2023,340000000,340000000,reappropriation,31,1,2024-25,"30 (56138) ... 340,000,000 ......................... (re. $340,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56138|2023|340000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55949,2022,225000,225000,reappropriation,31,31,2024-25,"33 (55949) ... 225,000 ................................. (re. $225,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55949|2022|225000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23387,2022,25000000,21213000,reappropriation,32,1,2024-25,"25 (23387) ... 25,000,000 ........................... (re. $21,213,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23387|2022|25000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55907,2022,185000000,17469000,reappropriation,32,26,2024-25,"29 education law (55907) ... 185,000,000 ............ (re. $17,469,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55907|2022|185000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55971,2022,100000000,6611000,reappropriation,32,30,2024-25,"32 the education law (55971) ... 100,000,000 ......... (re. $6,611,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55971|2022|100000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23306,2022,231363000,196151000,reappropriation,36,1,2024-25,"33 ... 231,363,000 ................................. (re. $196,151,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23306|2022|231363000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23365,2022,2000000,2000000,reappropriation,36,34,2024-25,"41 suspensions (23365) ... 2,000,000 ................. (re. $2,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23365|2022|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55962,2022,1200000,987000,reappropriation,36,42,2024-25,"51 (55962) ... 1,200,000 ............................... (re. $987,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55962|2022|1200000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55928,2022,18000000,11600000,reappropriation,37,1,2024-25,"4 purposes (55928) ... 18,000,000 .................. (re. $11,600,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55928|2022|18000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21763,2022,1303000,6000,reappropriation,37,5,2024-25,"12 (21763) ... 1,303,000 ................................. (re. $6,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21763|2022|1303000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55985,2022,4278000,568000,reappropriation,37,13,2024-25,"15 2021-22 school year (55985) ... 4,278,000 ........... (re. $568,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55985|2022|4278000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21702,2022,34400000,981000,reappropriation,37,16,2024-25,"37 34,400,000 .......................................... (re. $981,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21702|2022|34400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55986,2022,10000000,10000000,reappropriation,37,38,2024-25,"51 after April 1, 2023 (55986) ... 10,000,000 ....... (re. $10,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55986|2022|10000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23316,2022,2300000,2300000,reappropriation,38,1,2024-25,"3 (23316) ... 2,300,000 ............................. (re. $2,300,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23316|2022|2300000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21769,2022,115652000,99000,reappropriation,38,4,2024-25,"17 2023 (21769) ... 115,652,000 ......................... (re. $99,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21769|2022|115652000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21771,2022,922000,922000,reappropriation,38,18,2024-25,"20 director of the budget (21771) ... 922,000 .......... (re. $922,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21771|2022|922000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55964,2022,55000000,55000000,reappropriation,38,21,2024-25,"22 (55964) ... 55,000,000 ........................... (re. $55,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55964|2022|55000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55964,2022,3000000,3000000,reappropriation,38,23,2024-25,"24 programs (55964) ... 3,000,000 .................... (re. $3,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55964|2022|3000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21705,2022,93700000,17403000,reappropriation,39,1,2024-25,"2 (21705) ... 93,700,000 ........................... (re. $17,403,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21705|2022|93700000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21707,2022,364500000,11500000,reappropriation,39,3,2024-25,"32 (21707) ... 364,500,000 .......................... (re. $11,500,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21707|2022|364500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21706,2022,1035000000,211492000,reappropriation,39,33,2024-25,"49 (21706) ... 1,035,000,000 ....................... (re. $211,492,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21706|2022|1035000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55938,2022,17180000,17180000,reappropriation,40,1,2024-25,"16 ... 17,180,000 ................................... (re. $17,180,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55938|2022|17180000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21774,2022,466000,447000,reappropriation,40,17,2024-25,"21 466,000 ............................................. (re. $447,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21774|2022|466000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21775,2022,691000,654000,reappropriation,40,22,2024-25,"33 (21775) ... 691,000 ................................. (re. $654,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21775|2022|691000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21776,2022,24344000,13323000,reappropriation,40,34,2024-25,"40 (21776) ... 24,344,000 ........................... (re. $13,323,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21776|2022|24344000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21781,2022,932000,437000,reappropriation,41,1,2024-25,"6 932,000 ............................................. (re. $437,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21781|2022|932000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21779,2022,1382000,101000,reappropriation,41,7,2024-25,"11 (21779) ... 1,382,000 ............................... (re. $101,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21779|2022|1382000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55939,2022,461000,461000,reappropriation,41,12,2024-25,"14 461,000 ............................................. (re. $461,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55939|2022|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21782,2022,1240000,1240000,reappropriation,41,15,2024-25,"17 1,240,000 ......................................... (re. $1,240,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21782|2022|1240000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21833,2022,800000,620000,reappropriation,41,18,2024-25,"23 800,000 ............................................. (re. $620,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21833|2022|800000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21784,2022,3049000,21000,reappropriation,41,24,2024-25,"25 school year (21784) ... 3,049,000 .................... (re. $21,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21784|2022|3049000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55967,2022,250000,250000,reappropriation,41,26,2024-25,"27 Credential Initiative (55967) ... 250,000 ........... (re. $250,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55967|2022|250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56139,2022,1465000,1096000,reappropriation,41,32,2024-25,"51 1,465,000 ......................................... (re. $1,096,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56139|2022|1465000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55998,2022,385000,313000,reappropriation,42,1,2024-25,"3 languages program (55998) ... 385,000 ............... (re. $313,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55998|2022|385000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55997,2022,500000,500000,reappropriation,42,4,2024-25,"9 500,000 ............................................. (re. $500,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55997|2022|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21804,2022,490000,490000,reappropriation,42,10,2024-25,"17 inhabitants (21804) ... 490,000 ..................... (re. $490,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21804|2022|490000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56005,2022,235000,51000,reappropriation,42,18,2024-25,"19 New York at Albany (56005) ... 235,000 ............... (re. $51,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56005|2022|235000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56045,2022,1000000,160000,reappropriation,42,20,2024-25,"21 youth and young adults (56045) ... 1,000,000 ........ (re. $160,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56045|2022|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23347,2022,1250000,1250000,reappropriation,42,22,2024-25,"24 1,250,000 ......................................... (re. $1,250,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23347|2022|1250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23364,2023,100000000,100000000,reappropriation,44,1,2024-25,"27 100,000,000 ..................................... (re. $100,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23364|2023|100000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55949,2021,1000000,1000000,reappropriation,44,28,2024-25,"30 (55949) ... 1,000,000 ............................. (re. $1,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55949|2021|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55928,2021,18000000,9799000,reappropriation,44,31,2024-25,"34 purposes (55928) ... 18,000,000 ................... (re. $9,799,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55928|2021|18000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55985,2021,4278000,781000,reappropriation,44,35,2024-25,"37 2020-21 school year (55985) ... 4,278,000 ........... (re. $781,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55985|2021|4278000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23445,2021,9982000,2638000,reappropriation,44,38,2024-25,"41 9,982,000 ......................................... (re. $2,638,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23445|2021|9982000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55986,2021,10000000,10000000,reappropriation,45,1,2024-25,"4 after April 1, 2022 (55986) ... 10,000,000 ....... (re. $10,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55986|2021|10000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23316,2021,2300000,2300000,reappropriation,45,5,2024-25,"7 (23316) ... 2,300,000 ............................. (re. $2,300,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23316|2021|2300000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21769,2021,115652000,158000,reappropriation,45,8,2024-25,"21 2022 (21769) ... 115,652,000 ........................ (re. $158,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21769|2021|115652000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21770,2021,77476000,525000,reappropriation,45,22,2024-25,"30 after April 1, 2022 (21770) ... 77,476,000 .......... (re. $525,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21770|2021|77476000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21771,2021,922000,922000,reappropriation,45,31,2024-25,"33 director of the budget (21771) ... 922,000 .......... (re. $922,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21771|2021|922000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55964,2021,40000000,192000,reappropriation,45,34,2024-25,"35 (55964) ... 40,000,000 .............................. (re. $192,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55964|2021|40000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21705,2021,93700000,13156000,reappropriation,46,1,2024-25,"13 (21705) ... 93,700,000 ........................... (re. $13,156,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21705|2021|93700000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21707,2021,364500000,52597000,reappropriation,46,14,2024-25,"43 (21707) ... 364,500,000 .......................... (re. $52,597,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21707|2021|364500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21706,2021,1035000000,208727000,reappropriation,47,1,2024-25,"8 (21706) ... 1,035,000,000 ....................... (re. $208,727,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21706|2021|1035000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55938,2021,17180000,17160000,reappropriation,47,9,2024-25,"27 ... 17,180,000 ................................... (re. $17,160,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55938|2021|17180000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21774,2021,466000,150000,reappropriation,47,28,2024-25,"32 466,000 ............................................. (re. $150,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21774|2021|466000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21775,2021,691000,229000,reappropriation,47,33,2024-25,"44 (21775) ... 691,000 ................................. (re. $229,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21775|2021|691000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21776,2021,24344000,2718000,reappropriation,47,45,2024-25,"51 (21776) ... 24,344,000 ............................ (re. $2,718,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21776|2021|24344000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21781,2021,932000,142000,reappropriation,48,1,2024-25,"17 school years (21781) ... 932,000 .................... (re. $142,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21781|2021|932000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21779,2021,1382000,58000,reappropriation,48,18,2024-25,"22 (21779) ... 1,382,000 ................................ (re. $58,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21779|2021|1382000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21782,2021,740000,740000,reappropriation,48,23,2024-25,"25 740,000 ............................................. (re. $740,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21782|2021|740000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21784,2021,3049000,77000,reappropriation,48,26,2024-25,"27 school year (21784) ... 3,049,000 .................... (re. $77,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21784|2021|3049000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55967,2021,500000,500000,reappropriation,48,28,2024-25,"29 Credential Initiative (55967) ... 500,000 ........... (re. $500,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55967|2021|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56139,2021,1465000,510000,reappropriation,49,1,2024-25,"2 1,465,000 ........................................... (re. $510,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56139|2021|1465000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55998,2021,385000,167000,reappropriation,49,3,2024-25,"5 languages program (55998) ... 385,000 ............... (re. $167,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55998|2021|385000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55997,2021,500000,355000,reappropriation,49,6,2024-25,"11 500,000 ............................................. (re. $355,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55997|2021|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56005,2021,235000,73000,reappropriation,49,12,2024-25,"13 New York at Albany (56005) ... 235,000 ............... (re. $73,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56005|2021|235000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23347,2021,1000000,1000000,reappropriation,49,14,2024-25,"16 1,000,000 ......................................... (re. $1,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23347|2021|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56150,2021,450000,450000,reappropriation,49,17,2024-25,"18 (56150) ... 450,000 ................................. (re. $450,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56150|2021|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23318,2021,10000000,10000000,reappropriation,50,1,2024-25,"4 10,000,000 ....................................... (re. $10,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23318|2021|10000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23306,2021,230113000,156749000,reappropriation,53,1,2024-25,"23 such grants (23306) ... 230,113,000 ............. (re. $156,749,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23306|2021|230113000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55962,2020,1200000,527000,reappropriation,53,26,2024-25,"36 (55962) ... 1,200,000 ............................... (re. $527,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55962|2020|1200000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55928,2020,18000000,3607000,reappropriation,53,37,2024-25,"40 purposes (55928) ... 18,000,000 ................... (re. $3,607,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55928|2020|18000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21763,2020,1303000,67000,reappropriation,53,41,2024-25,"48 (21763) ... 1,303,000 ................................ (re. $67,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21763|2020|1303000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55985,2020,4278000,1682000,reappropriation,53,49,2024-25,"51 2019-20 school year (55985) ... 4,278,000 ......... (re. $1,682,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55985|2020|4278000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23445,2020,9982000,30000,reappropriation,54,1,2024-25,"4 9,982,000 ............................................ (re. $30,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23445|2020|9982000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55986,2020,10000000,10000000,reappropriation,54,5,2024-25,"18 after April 1, 2021 (55986) ... 10,000,000 ....... (re. $10,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55986|2020|10000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21771,2020,922000,922000,reappropriation,54,19,2024-25,"21 director of the budget (21771) ... 922,000 .......... (re. $922,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21771|2020|922000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23316,2020,2300000,2300000,reappropriation,54,22,2024-25,"24 (23316) ... 2,300,000 ............................. (re. $2,300,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23316|2020|2300000
