agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,New York State Teen Health Education Account - 20200,56140,2025,132800000,0,appropriation,36,46.0,2025-26,"97-nnnn of the state finance law (56140) ... 132,800,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|56140|2025|132800000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,21735,2025,2350836000,0,appropriation,37,2.0,2025-26,"(21735) .................................. 2,350,836,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21735|2025|2350836000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,23460,2025,20000,0,appropriation,37,5.0,2025-26,"(23460) ......................................... 20,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23460|2025|20000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,23495,2025,240000000,0,appropriation,37,8.0,2025-26,"(23495) .................................... 240,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23495|2025|240000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,23494,2025,1135000000,0,appropriation,37,21.0,2025-26,"finance law (23494) ...................... 1,135,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23494|2025|1135000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,21709,2025,1396911000,0,appropriation,37,45.0,2025-26,"ty tax law (21709) ....................... 1,396,911,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21709|2025|1396911000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21713,2024,54000000,47038000,reappropriation,38,6.0,2025-26,"10 54,000,000 ....................................... (re. $47,038,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2024|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21856,2024,16000000,14404000,reappropriation,38,11.0,2025-26,"12 16,000,000 ....................................... (re. $14,404,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2024|16000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21854,2024,1000000,1000000,reappropriation,38,13.0,2025-26,"14 1,000,000 ......................................... (re. $1,000,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21854|2024|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21741,2024,15160000,15160000,reappropriation,38,15.0,2025-26,"19 (21741) ... 15,160,000 ........................... (re. $15,160,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2024|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2024,1843000,1401000,reappropriation,38,20.0,2025-26,"23 department (23411) ... 1,843,000 .................. (re. $1,401,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2024|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2024,9293000,8862000,reappropriation,38,24.0,2025-26,"31 9,293,000 ......................................... (re. $8,862,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2024|9293000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21713,2023,54000000,36528000,reappropriation,38,33.0,2025-26,"38 54,000,000 ....................................... (re. $36,528,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2023|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21854,2023,1000000,777000,reappropriation,38,39.0,2025-26,"40 1,000,000 ........................................... (re. $777,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21854|2023|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21741,2023,15160000,15160000,reappropriation,38,41.0,2025-26,"45 (21741) ... 15,160,000 ........................... (re. $15,160,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2023|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2023,1843000,1545000,reappropriation,38,46.0,2025-26,"49 (23411) ... 1,843,000 ............................. (re. $1,545,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2023|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2023,7793000,3686000,reappropriation,38,50.0,2025-26,"57 (23410) ... 7,793,000 ............................. (re. $3,686,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2023|7793000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2022,54000000,13173000,reappropriation,39,1.0,2025-26,"2 54,000,000 ....................................... (re. $13,173,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2022|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21741,2022,15160000,7861000,reappropriation,39,3.0,2025-26,"7 (21741) ... 15,160,000 ............................ (re. $7,861,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2022|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23411,2022,1843000,41000,reappropriation,39,8.0,2025-26,"11 (23411) ... 1,843,000 ................................ (re. $41,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2022|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23410,2022,7793000,3000,reappropriation,39,12.0,2025-26,"19 ... 7,793,000 ......................................... (re. $3,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2022|7793000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2021,54000000,70000,reappropriation,39,21.0,2025-26,"26 54,000,000 ........................................... (re. $70,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2021|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23411,2021,1843000,4000,reappropriation,39,27.0,2025-26,"30 (23411) ... 1,843,000 ................................. (re. $4,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2021|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23411,2020,1843000,159000,reappropriation,39,32.0,2025-26,"37 (23411) ... 1,843,000 ............................... (re. $159,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2020|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2024,70000000,70000000,reappropriation,39,43.0,2025-26,"45 ... 70,000,000 ................................... (re. $70,000,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2024|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21856,2024,2572000,2572000,reappropriation,39,46.0,2025-26,"47 2,572,000 ......................................... (re. $2,572,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2024|2572000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21741,2024,2500000,2500000,reappropriation,39,48.0,2025-26,"49 2,500,000 ......................................... (re. $2,500,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2024|2500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21734,2024,48704000,47894000,reappropriation,39,50.0,2025-26,"52 investment act (21734) ... 48,704,000 ............ (re. $47,894,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21734|2024|48704000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2023,70000000,62690000,reappropriation,39,54.0,2025-26,"56 ... 70,000,000 ................................... (re. $62,690,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2023|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21856,2023,2572000,2558000,reappropriation,39,57.0,2025-26,"58 2,572,000 ......................................... (re. $2,558,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2023|2572000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21741,2023,2500000,1675000,reappropriation,39,59.0,2025-26,"60 2,500,000 ......................................... (re. $1,675,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2023|2500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21734,2023,48704000,29131000,reappropriation,40,,2025-26,"1 investment act (21734) ... 48,704,000 ............ (re. $29,131,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21734|2023|48704000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21713,2022,70000000,47649000,reappropriation,40,3.0,2025-26,"5 ... 70,000,000 .................................. (re. $47,649,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2022|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21856,2022,2572000,2309000,reappropriation,40,6.0,2025-26,"7 2,572,000 ......................................... (re. $2,309,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2022|2572000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21741,2022,2500000,1487000,reappropriation,40,8.0,2025-26,"9 2,500,000 ......................................... (re. $1,487,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2022|2500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21734,2022,48704000,8673000,reappropriation,40,10.0,2025-26,"12 investment act (21734) ... 48,704,000 ............. (re. $8,673,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21734|2022|48704000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21713,2021,70000000,56074000,reappropriation,40,14.0,2025-26,"16 ... 70,000,000 .................................. (re. $56,074,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2021|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2024,4755000,4755000,reappropriation,40,22.0,2025-26,"24 (21852) ... 4,755,000 ............................. (re. $4,755,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2024|4755000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2023,6871000,6871000,reappropriation,40,26.0,2025-26,"28 (21852) ... 6,871,000 ............................. (re. $6,871,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2023|6871000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2022,6871000,6099000,reappropriation,40,30.0,2025-26,"32 (21852) ... 6,871,000 ............................. (re. $6,099,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2022|6871000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2021,11760000,5737000,reappropriation,40,34.0,2025-26,"36 (21852) ... 11,760,000 ............................ (re. $5,737,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2021|11760000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2024,698000,698000,reappropriation,40,42.0,2025-26,"44 (21852) ... 698,000 ................................. (re. $698,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2024|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2023,698000,698000,reappropriation,40,46.0,2025-26,"48 (21852) ... 698,000 ................................. (re. $698,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2023|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2022,698000,652000,reappropriation,40,50.0,2025-26,"52 (21852) ... 698,000 ................................. (re. $652,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2022|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2021,698000,672000,reappropriation,40,54.0,2025-26,"56 (21852) ... 698,000 ................................. (re. $672,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2021|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21846,2024,102127000,6677000,reappropriation,41,1.0,2025-26,"7 (21846) ... 102,127,000 ........................... (re. $6,677,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21846|2024|102127000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,55912,2024,375000,375000,reappropriation,41,8.0,2025-26,"9 Black Culture (55912) ... 375,000 ................... (re. $375,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55912|2024|375000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,57010,2024,125000,125000,reappropriation,41,10.0,2025-26,"11 Research in Black Culture (57010) ... 125,000 ....... (re. $125,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|57010|2024|125000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,55942,2024,112500,112500,reappropriation,41,12.0,2025-26,"14 112,500 ............................................. (re. $112,500)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2024|112500
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,57013,2024,55000,55000,reappropriation,41,15.0,2025-26,"17 55,000 ............................................... (re. $55,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|57013|2024|55000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21848,2024,14027000,1403000,reappropriation,41,18.0,2025-26,"21 this program (21848) ... 14,027,000 ............... (re. $1,403,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21848|2024|14027000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,57014,2024,500000,500000,reappropriation,41,22.0,2025-26,"32 500,000 ............................................. (re. $500,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|57014|2024|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21846,2023,96127000,232000,reappropriation,41,34.0,2025-26,"40 (21846) ... 96,127,000 .............................. (re. $232,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21846|2023|96127000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,55912,2023,375000,375000,reappropriation,41,41.0,2025-26,"42 Black Culture (55912) ... 375,000 ................... (re. $375,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55912|2023|375000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,55942,2023,112500,112500,reappropriation,41,43.0,2025-26,"45 112,500 ............................................. (re. $112,500)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2023|112500
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21846,2022,96127000,54000,reappropriation,41,47.0,2025-26,"53 (21846) ... 96,127,000 ............................... (re. $54,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21846|2022|96127000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,55912,2022,375000,375000,reappropriation,41,54.0,2025-26,"55 Black Culture (55912) ... 375,000 ................... (re. $375,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55912|2022|375000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,55942,2017,75000,75000,reappropriation,41,57.0,2025-26,"61 75,000 ............................................... (re. $75,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2017|75000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2024,5400000,5400000,reappropriation,42,5.0,2025-26,"8 5,400,000 ......................................... (re. $5,400,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2024|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2023,5400000,5400000,reappropriation,42,10.0,2025-26,"13 5,400,000 ......................................... (re. $5,400,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2023|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2022,5400000,3611000,reappropriation,42,15.0,2025-26,"18 5,400,000 ......................................... (re. $3,611,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2022|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2021,5400000,392000,reappropriation,42,20.0,2025-26,"23 5,400,000 ........................................... (re. $392,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2021|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2020,5400000,1514000,reappropriation,42,25.0,2025-26,"28 5,400,000 ......................................... (re. $1,514,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2020|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2019,5400000,247000,reappropriation,42,30.0,2025-26,"33 5,400,000 ........................................... (re. $247,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2019|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2024,8346000,8346000,reappropriation,42,39.0,2025-26,"42 affairs law (21849) ... 8,346,000 ................. (re. $8,346,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2024|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2024,461000,433000,reappropriation,42,43.0,2025-26,"46 services to such programs (21850) ... 461,000 ....... (re. $433,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2024|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2023,8346000,8346000,reappropriation,42,48.0,2025-26,"51 affairs law (21849) ... 8,346,000 ................. (re. $8,346,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2023|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2023,461000,432000,reappropriation,42,52.0,2025-26,"55 to such programs (21850) ... 461,000 ................ (re. $432,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2023|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2022,8346000,873000,reappropriation,42,57.0,2025-26,"60 affairs law (21849) ... 8,346,000 ................... (re. $873,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2022|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2022,461000,373000,reappropriation,43,1.0,2025-26,"2 to such programs (21850) ... 461,000 ................ (re. $373,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2022|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2021,8346000,3611000,reappropriation,43,4.0,2025-26,"7 affairs law (21849) ... 8,346,000 ................. (re. $3,611,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2021|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2021,461000,197000,reappropriation,43,8.0,2025-26,"11 to such programs (21850) ... 461,000 ................ (re. $197,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2021|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2020,8346000,8346000,reappropriation,43,13.0,2025-26,"16 affairs law (21849) ... 8,346,000 ................. (re. $8,346,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2020|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2020,461000,88000,reappropriation,43,17.0,2025-26,"20 to such programs (21850) ... 461,000 ................. (re. $88,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2020|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2024,24238360,21329000,reappropriation,43,27.0,2025-26,"32 24,238,360 ....................................... (re. $21,329,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21830|2024|24238360
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2024,46896420,41164000,reappropriation,43,33.0,2025-26,"38 ... 46,896,420 ................................... (re. $41,164,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21832|2024|46896420
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2024,20871680,19534000,reappropriation,43,39.0,2025-26,"40 20,871,680 ....................................... (re. $19,534,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21834|2024|20871680
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2024,15816390,14547000,reappropriation,43,41.0,2025-26,"42 (21835) ... 15,816,390 ........................... (re. $14,547,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21835|2024|15816390
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21837,2024,450000,450000,reappropriation,43,43.0,2025-26,"44 450,000 ............................................. (re. $450,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21837|2024|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2024,7920000,7920000,reappropriation,44,1.0,2025-26,"3 (55913) .... 7,920,000 ............................ (re. $7,920,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55913|2024|7920000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21838,2024,941000,941000,reappropriation,44,4.0,2025-26,"6 6401-a of the education law (21838) ... 941,000 ..... (re. $941,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21838|2024|941000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2024,368000,368000,reappropriation,44,7.0,2025-26,"9 school year (21785) ... 368,000 ..................... (re. $368,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21785|2024|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2024,2000000,2000000,reappropriation,44,10.0,2025-26,"12 (23344) ... 2,000,000 ............................. (re. $2,000,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23344|2024|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2023,24238360,16293000,reappropriation,44,14.0,2025-26,"19 24,238,360 ....................................... (re. $16,293,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21830|2023|24238360
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2023,46896420,20340000,reappropriation,44,20.0,2025-26,"25 46,896,420 ....................................... (re. $20,340,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21832|2023|46896420
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2023,20871680,11177000,reappropriation,44,26.0,2025-26,"27 20,871,680 ....................................... (re. $11,177,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21834|2023|20871680
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2023,15816390,7215000,reappropriation,44,28.0,2025-26,"29 (21835) ... 15,816,390 ............................ (re. $7,215,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21835|2023|15816390
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2023,7920000,4949000,reappropriation,44,30.0,2025-26,"50 7,920,000 ......................................... (re. $4,949,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55913|2023|7920000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2023,368000,256000,reappropriation,44,51.0,2025-26,"53 school year (21785) ... 368,000 ..................... (re. $256,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21785|2023|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2023,2000000,1441000,reappropriation,44,54.0,2025-26,"56 (23344) ... 2,000,000 ............................. (re. $1,441,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23344|2023|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2022,24238360,2241000,reappropriation,45,1.0,2025-26,"2 24,238,360 ........................................ (re. $2,241,000)",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21830|2022|24238360
