agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25709,2016,2000000,2000000,reappropriation,312,20.0,2026-27,"24 (25709) ... 2,000,000 ............................. (re. $2,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25709|2016|2000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1999,37625000,579000,reappropriation,312,32.0,2026-27,"40 37,625,000 .......................................... (re. $579,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1999|37625000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1997,30000000,501000,reappropriation,312,42.0,2026-27,"47 (24870) ... 30,000,000 .............................. (re. $501,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1997|30000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1996,32800000,228000,reappropriation,312,49.0,2026-27,"54 (24870) ... 32,800,000 .............................. (re. $228,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1996|32800000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1995,66000000,1065000,reappropriation,312,56.0,2026-27,"61 (24870) ... 66,000,000 ............................ (re. $1,065,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1995|66000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1994,150000000,11785000,reappropriation,313,2.0,2026-27,"7 (24870) ... 150,000,000 .......................... (re. $11,785,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1994|150000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1993,140000000,1182000,reappropriation,313,9.0,2026-27,"14 (24870) ... 140,000,000 ........................... (re. $1,182,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1993|140000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1992,204000000,1256000,reappropriation,313,16.0,2026-27,"21 (24870) ... 204,000,000 ........................... (re. $1,256,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1992|204000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1991,110000000,601000,reappropriation,313,23.0,2026-27,"29 (24870) ... 110,000,000 ............................. (re. $601,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1991|110000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1990,173575000,375000,reappropriation,313,31.0,2026-27,"37 (24870) ... 173,575,000 ............................. (re. $375,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1990|173575000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1989,26000000,1198000,reappropriation,313,39.0,2026-27,"45 (24870) ... 26,000,000 ............................ (re. $1,198,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1989|26000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24870,1987,100000000,1231000,reappropriation,313,47.0,2026-27,"55 (095887F7) (24870) ... 100,000,000 ................ (re. $1,231,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24870|1987|100000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2025,4000000,4000000,reappropriation,314,2.0,2026-27,"6 and agencies (09WT2556) (25730) ... 4,000,000 ..... (re. $4,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2025|4000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24872,2025,500000,500000,reappropriation,314,7.0,2026-27,"9 (24872) ... 500,000 ................................. (re. $500,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24872|2025|500000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2024,3000000,3000000,reappropriation,314,11.0,2026-27,"15 and agencies (09WT2456) (25730) ... 3,000,000 ..... (re. $3,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2024|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24872,2024,500000,500000,reappropriation,314,16.0,2026-27,"18 (24872) ... 500,000 ................................. (re. $500,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24872|2024|500000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2023,4000000,3801000,reappropriation,314,20.0,2026-27,"24 and agencies (09WT2356) (25730) ... 4,000,000 ..... (re. $3,801,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2023|4000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2022,4000000,4000000,reappropriation,314,26.0,2026-27,"30 and agencies (09WT2256) (25730) ... 4,000,000 ..... (re. $4,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2022|4000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2021,4000000,4000000,reappropriation,314,32.0,2026-27,"36 and agencies (09WT2156) (25730) ... 4,000,000 ..... (re. $4,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2021|4000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2020,4000000,3328000,reappropriation,314,38.0,2026-27,"42 and agencies (09WT2056) (25730) ... 4,000,000 ..... (re. $3,328,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2020|4000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,25730,2019,4000000,3190000,reappropriation,314,44.0,2026-27,"48 and agencies (09WT1956) (25730) ... 4,000,000 ..... (re. $3,190,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25730|2019|4000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24872,2018,500000,413000,reappropriation,314,50.0,2026-27,"53 (24872) ... 500,000 ................................. (re. $413,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24872|2018|500000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Hazardous Waste Remediation Oversight and Assistance Account - 31505,24872,2017,500000,217000,reappropriation,314,55.0,2026-27,"58 (24872) ... 500,000 ................................. (re. $217,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24872|2017|500000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24872,2016,500000,3000,reappropriation,315,60.0,2026-27,"2 (24872) ... 500,000 ................................... (re. $3,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24872|2016|500000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24871,2009,50000,7000,reappropriation,315,4.0,2026-27,"7 (09RL0956) (24871) ... 50,000 ......................... (re. $7,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24871|2009|50000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24871,2008,50000,2000,reappropriation,315,9.0,2026-27,"12 (09RL0856) (24871) ... 50,000 ......................... (re. $2,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24871|2008|50000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24871,2007,350000,38000,reappropriation,315,14.0,2026-27,"17 (09RL0756) (24871) ... 350,000 ....................... (re. $38,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24871|2007|350000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,25720,2025,21200000,21199000,reappropriation,315,25.0,2026-27,"29 (09OS2556) (25720) ... 21,200,000 ................ (re. $21,199,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25720|2025|21200000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,25720,2024,21200000,18099000,reappropriation,315,31.0,2026-27,"35 (09OS2456) (25720) ... 21,200,000 ................ (re. $18,099,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25720|2024|21200000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,25720,2023,21200000,6297000,reappropriation,315,37.0,2026-27,"41 (09OS2356) (25720) ... 21,200,000 ................. (re. $6,297,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25720|2023|21200000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24873,2025,1000000,1000000,reappropriation,315,48.0,2026-27,"54 1,000,000 ......................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24873|2025|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24873,2024,1000000,1000000,reappropriation,316,56.0,2026-27,"1 1,000,000 ......................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24873|2024|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24873,2023,1000000,1000000,reappropriation,316,3.0,2026-27,"9 1,000,000 ......................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24873|2023|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24873,2018,30000000,22825000,reappropriation,316,11.0,2026-27,"17 30,000,000 ....................................... (re. $22,825,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24873|2018|30000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24873,2016,30000000,26705000,reappropriation,316,19.0,2026-27,"25 30,000,000 ....................................... (re. $26,705,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24873|2016|30000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,62036,2025,1000000,1000000,reappropriation,316,32.0,2026-27,"36 1,000,000 ......................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|62036|2025|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,62036,2024,1000000,1000000,reappropriation,316,38.0,2026-27,"42 1,000,000 ......................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|62036|2024|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,62036,2023,3000000,3000000,reappropriation,316,44.0,2026-27,"48 3,000,000 ......................................... (re. $3,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|62036|2023|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2025,4900000,4900000,reappropriation,316,56.0,2026-27,"60 agencies (09W12563) (24880) ... 4,900,000 ......... (re. $4,900,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2025|4900000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2025,10000000,10000000,reappropriation,317,1.0,2026-27,"12 (24881) ... 10,000,000 ........................... (re. $10,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2025|10000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2025,5000000,5000000,reappropriation,317,13.0,2026-27,"18 budget (09AD2563) (24887) ... 5,000,000 ........... (re. $5,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2025|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,MISSING_ID,2025,1300368000,1300368000,reappropriation,317,19.0,2026-27,"25 1,300,368,000 ................................. (re. $1,300,368,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|MISSING_ID|2025|1300368000|1300368000|317
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2024,1700000,1700000,reappropriation,317,27.0,2026-27,"31 agencies (09W12463) (24880) ... 1,700,000 ......... (re. $1,700,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2024|1700000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2024,11000000,7944000,reappropriation,317,32.0,2026-27,"43 ... 11,000,000 .................................... (re. $7,944,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2024|11000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2024,5000000,5000000,reappropriation,317,44.0,2026-27,"49 budget (09AD2463) (24887) ... 5,000,000 ........... (re. $5,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2024|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24698,2024,10850000,10850000,reappropriation,317,50.0,2026-27,"52 10,850,000 ....................................... (re. $10,850,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24698|2024|10850000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2023,1700000,1700000,reappropriation,317,54.0,2026-27,"58 agencies (09W12363) (24880) ... 1,700,000 ......... (re. $1,700,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2023|1700000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2023,5000000,4360000,reappropriation,318,59.0,2026-27,"9 ... 5,000,000 ..................................... (re. $4,360,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2023|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2023,5000000,3731000,reappropriation,318,10.0,2026-27,"15 budget (09AD2363) (24887) ... 5,000,000 ........... (re. $3,731,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2023|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24689,2023,17500000,17500000,reappropriation,318,16.0,2026-27,"18 17,500,000 ....................................... (re. $17,500,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24689|2023|17500000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2022,1700000,1700000,reappropriation,318,20.0,2026-27,"24 agencies (09W12263) (24880) ... 1,700,000 ......... (re. $1,700,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2022|1700000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2022,5000000,2587000,reappropriation,318,25.0,2026-27,"36 ... 5,000,000 ..................................... (re. $2,587,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2022|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2022,5000000,5000000,reappropriation,318,37.0,2026-27,"42 budget (09AD2263) (24887) ... 5,000,000 ........... (re. $5,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2022|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2021,1000000,1000000,reappropriation,318,44.0,2026-27,"48 agencies (09W12163) (24880) ... 1,000,000 ......... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2021|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2021,3000000,1302000,reappropriation,318,49.0,2026-27,"60 ... 3,000,000 ..................................... (re. $1,302,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2021|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2021,5000000,5000000,reappropriation,319,61.0,2026-27,"5 budget (09AD2163) (24887) ... 5,000,000 ........... (re. $5,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2021|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2020,1000000,1000000,reappropriation,319,7.0,2026-27,"11 agencies (09W12063) (24880) ... 1,000,000 ......... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2020|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2020,5000000,5000000,reappropriation,319,12.0,2026-27,"17 budget (09AD2063) (24887) ... 5,000,000 ........... (re. $5,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2020|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2019,5000000,5000000,reappropriation,319,19.0,2026-27,"25 budget (09AD1963) (24887) ... 5,000,000 ........... (re. $5,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2019|5000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2018,3000000,3000000,reappropriation,319,27.0,2026-27,"33 budget (09AD1863) (24887) ... 3,000,000 ........... (re. $3,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2018|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2017,3000000,3000000,reappropriation,319,35.0,2026-27,"41 budget (09AD1763) (24887) ... 3,000,000 ........... (re. $3,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2017|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2016,2250000,138000,reappropriation,319,43.0,2026-27,"55 ... 2,250,000 ....................................... (re. $138,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2016|2250000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2016,3000000,3000000,reappropriation,319,56.0,2026-27,"61 budget (09AD1663) (24887) ... 3,000,000 ........... (re. $3,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2016|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24887,2015,3000000,3000000,reappropriation,320,2.0,2026-27,"8 budget (09AD1563) (24887) ... 3,000,000 ........... (re. $3,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24887|2015|3000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2012,1000000,1000000,reappropriation,320,10.0,2026-27,"14 agencies (09W11263) (24880) ... 1,000,000 ......... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2012|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2011,1000000,1000000,reappropriation,320,16.0,2026-27,"20 ... 1,000,000 ..................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2011|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2011,1000000,1000,reappropriation,320,21.0,2026-27,"26 1,000,000 ............................................. (re. $1,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2011|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24883,2011,834000,834000,reappropriation,320,27.0,2026-27,"30 agencies (09FP1163) (24883) ... 834,000 ............. (re. $834,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24883|2011|834000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24881,2010,1000000,178000,reappropriation,320,32.0,2026-27,"38 1,000,000 ........................................... (re. $178,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24881|2010|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24883,2010,834000,834000,reappropriation,320,39.0,2026-27,"42 agencies (09FP1063) (24883) ... 834,000 ............. (re. $834,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24883|2010|834000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24880,2009,1000000,1000000,reappropriation,320,44.0,2026-27,"48 ... 1,000,000 ..................................... (re. $1,000,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24880|2009|1000000
DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Federal Capital Account - 31364,24883,2009,834000,834000,reappropriation,320,49.0,2026-27,"52 agencies (09FP0963) (24883) ... 834,000 ............. (re. $834,000)",CAP 26-27 Executive.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24883|2009|834000
