agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,11834,2025,4108000,0,"1193 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF ADDICTION SERVICES AND SUPPORTS AID TO LOCALITIES 2025-26 1 transferred to state operations and/or any 2 appropriation of the office of addiction 3 services and supports, with the approval 4 of the director of the budget. 5 The state comptroller is hereby authorized 6 to receive funds from the office of 7 addiction services and supports that were 8 returned from providers in the current 9 fiscal year in respect of a settlement of 10 local assistance funds from prior fiscal 11 years and is authorized to refund such 12 moneys to the credit of the local assist- 13 ance account of the general fund for the 14 purpose of reimbursing the 2025-26 appro- 15 priation. 16 Funds appropriated herein shall be available 17 in accordance with the following: 18 For services and expenses related to the 19 administration of addiction services by 20 local governmental units (11834) ............. 4,108,000",1193,20,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11834|2025|4108000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,11816,2025,31185000,0,"21 For the state share of medical assistance 22 payments for outpatient services (11816) .... 31,185,000",1193,22,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11816|2025|31185000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,11822,2025,135826400,0,"34 For services and expenses related to resi- 35 dential services (11822) ................... 135,826,400",1193,35,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11822|2025|135826400
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,11815,2025,171571400,0,"38 For services and expenses related to problem 39 gambling, substance use disorder outpa- 40 tient, harm reduction, and treatment 41 support services (11815) ................... 171,571,400",1193,41,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11815|2025|171571400
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,11806,2025,6380000,0,"1194 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF ADDICTION SERVICES AND SUPPORTS AID TO LOCALITIES 2025-26 1 ated with any minimum wage increase that 2 takes effect on or after December 31, 3 2016, pursuant to section 652 of the labor 4 law. Organizations eligible for funding 5 made available by this appropriation shall 6 be limited to those that are required to 7 file a consolidated fiscal report with the 8 office of addiction services and supports. 9 Each eligible organization in receipt of 10 funding made available by this appropri- 11 ation shall submit written certification, 12 in such form and at such time as the 13 commissioner shall prescribe, attesting to 14 how such funding will be or was used for 15 purposes eligible under this appropri- 16 ation. Notwithstanding any inconsistent 17 provision of law, and subject to the 18 approval of the director of the budget, 19 the amounts appropriated herein may be 20 increased or decreased by interchange or 21 transfer without limit to any local 22 assistance appropriation of the office of 23 addiction services and supports, and may 24 include advances to organizations author- 25 ized to receive such funds to accomplish 26 this purpose (11806) ......................... 6,380,000",1194,26,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11806|2025|6380000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,11836,2025,14965000,0,"27 For services and expenses of the office of 28 addiction services and supports to imple- 29 ment a chapter of the laws of 2025, to 30 provide funding for a targeted inflation- 31 ary increase for the purpose of establish- 32 ing rates of payments, contracts or any 33 other form of reimbursement for the period 34 April 1, 2025 through March 31, 2026. 35 Notwithstanding any other provision of law 36 to the contrary, and subject to the 37 approval of the director of the budget, 38 the amounts appropriated herein may be 39 increased or decreased by interchange or 40 transfer without limit to any local 41 assistance appropriation, and may include 42 advances to local governments and volun- 43 tary agencies, to accomplish this purpose 44 (11836) ..................................... 14,965,000",1194,44,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11836|2025|14965000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,11825,2025,81444500,0,"1202 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF ADDICTION SERVICES AND SUPPORTS AID TO LOCALITIES 2025-26 1 transferred to state operations and/or any 2 appropriation of the office of addiction 3 services and supports, with the approval 4 of the director of the budget. 5 Notwithstanding any inconsistent provision 6 of law except pursuant to a chapter of the 7 laws of 2025 authorizing a 2.6 percent 8 targeted inflationary increase, for the 9 period commencing on April 1, 2025 and 10 ending March 31, 2026 the commissioner 11 shall not apply any other inflationary 12 increases, cost of living type increases, 13 inflation factors, or trend factors for 14 the purpose of establishing rates of 15 payments, contracts or any other form of 16 reimbursement. 17 Notwithstanding any provision of law to the 18 contrary, the commissioner of the office 19 of addiction services and supports shall 20 be authorized, subject to the approval of 21 the director of the budget, to continue 22 contracts which were executed on or before 23 March 31, 2025 with entities providing 24 services for problem gambling and 25 substance use disorder prevention, treat- 26 ment, harm reduction and recovery 27 services, without any additional require- 28 ments that such contracts be subject to 29 competitive bidding, a request for 30 proposal process or other administrative 31 procedures. 32 The state comptroller is hereby authorized 33 to receive funds from the office of 34 addiction services and supports that were 35 returned from providers in the current 36 fiscal year in respect of a settlement of 37 local assistance funds from prior fiscal 38 years and is authorized to refund such 39 moneys to the credit of this fund for the 40 purpose of reimbursing the 2025-26 appro- 41 priation. 42 Funds appropriated herein shall be available 43 in accordance with the following: 44 For services and expenses related to 45 prevention and program support (11825) ...... 81,444,500",1202,45,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11825|2025|81444500
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,12097,2025,56492700,0,"46 For services and expenses related to recov- 47 ery services, including housing and recov- 48 ery centers (12097) ......................... 56,492,700",1202,48,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|12097|2025|56492700
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,Special Revenue Funds - Other,Problem Gambling Services Account - 23703,11825,2025,9600000,0,"7 -------------- 8 Program account subtotal ................... 2,000,000 9 -------------- 10 Special Revenue Funds - Other 11 New York State Commercial Gaming Fund 12 Problem Gambling Services Account - 23703 13 For services and expenses of problem gambl- 14 ing education, prevention, recovery, and 15 treatment services. 16 Notwithstanding any provision of law, rule 17 or regulation to the contrary, a portion 18 of this appropriation may be made avail- 19 able to localities and nonprofit and for 20 profit agencies for payment of expenses 21 for facilities operating under a receiver- 22 ship pursuant to section 19.41 of the 23 mental hygiene law. 24 Notwithstanding any provision of law to the 25 contrary, the commissioner of the office 26 of addiction services and supports shall 27 be authorized, subject to the approval of 28 the director of the budget, to continue 29 contracts which were executed on or before 30 March 31, 2025 with entities providing 31 services for problem gambling and 32 substance use disorder prevention, treat- 33 ment, harm reduction, and recovery 34 services, without any additional require- 35 ments that such contracts be subject to 36 competitive bidding, a request for 37 proposal process or other administrative 38 procedures. 39 Notwithstanding any other provision of law, 40 the money hereby appropriated may be 41 transferred to state operations and/or any 42 appropriation of the office of addiction 43 services and supports, with the approval 44 of the director of the budget (11825) ........ 9,600,000",1205,44,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|11825|2025|9600000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,36942,2025,476682000,0,"1226 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF MENTAL HEALTH AID TO LOCALITIES 2025-26 1 it existed prior to the effective date of 2 chapter 723 of the laws of 1989. 3 Notwithstanding any other provision of law 4 to the contrary, any of the amounts appro- 5 priated herein may be increased or 6 decreased by interchange or transfer with- 7 out limit, with any appropriation of the 8 office of mental health or by transfer or 9 suballocation to any department, agency or 10 public authority for expenditures incurred 11 in the operation of such programs with the 12 approval of the director of the budget: 13 For transfer to the department of health to 14 reimburse the department for the state 15 and/or local share of medical assistance 16 payments for various mental health 17 services. (36942) .......................... 476,682,000",1226,17,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36942|2025|476682000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,36911,2025,1138996000,0,"1229 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF MENTAL HEALTH AID TO LOCALITIES 2025-26 1 for the personal needs of each client 2 residing in the family care home. Funds 3 appropriated herein will be made available 4 to support the development of new transi- 5 tional stepdown units to help individuals 6 transitioning from various levels of care 7 to community-based living (36911) ........ 1,138,996,000",1229,7,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36911|2025|1138996000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,36928,2025,83063000,0,"15 Notwithstanding any inconsistent provision 16 of law except pursuant to a chapter of the 17 laws of 2025 authorizing a 2.6 percent 18 targeted inflationary increase, for the 19 period commencing on April 1, 2025 and 20 ending March 31, 2026 the commissioner 21 shall not apply any other inflationary 22 increases, cost of living type increases, 23 inflation factors, or trend factors for 24 the purpose of establishing rates of 25 payments, contracts or any other form of 26 reimbursement. 27 For services and expenses of the office of 28 mental health to implement a chapter of 29 the laws of 2025, to provide funding for a 30 targeted inflationary increase for the 31 purpose of establishing rates of payments, 32 contracts or any other form of reimburse- 33 ment for the period April 1, 2025 through 34 March 31, 2026. Notwithstanding any other 35 provision of law to the contrary, and 36 subject to the approval of the director of 37 the budget, the amounts appropriated here- 38 in may be increased or decreased by inter- 39 change or transfer without limit to any 40 local assistance appropriation, and may 41 include advances to local governments and 42 voluntary agencies, to accomplish this 43 purpose (36928) ............................. 83,063,000",1229,43,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36928|2025|83063000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,36987,2025,8360000,0,"1230 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF MENTAL HEALTH AID TO LOCALITIES 2025-26 1 law. Organizations eligible for funding 2 made available by this appropriation shall 3 be limited to those that are required to 4 file a consolidated fiscal report with the 5 office of mental health. Each eligible 6 organization in receipt of funding made 7 available by this appropriation shall 8 submit written certification, in such form 9 and at such time as the commissioner shall 10 prescribe, attesting to how such funding 11 will be or was used for purposes eligible 12 under this appropriation. Notwithstanding 13 any inconsistent provision of law, and 14 subject to the approval of the director of 15 the budget, the amounts appropriated here- 16 in may be increased or decreased by inter- 17 change or transfer without limit to any 18 local assistance appropriation of the 19 office of mental health, and may include 20 advances to organizations authorized to 21 receive such funds to accomplish this 22 purpose (36987) .............................. 8,360,000",1230,22,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36987|2025|8360000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Medication Reimbursement Account - 22128,36912,2025,175602000,0,"1240 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF MENTAL HEALTH AID TO LOCALITIES 2025-26 1 payments for various mental health 2 services. Notwithstanding any provision of 3 law to the contrary, the state comptroller 4 is hereby authorized to refund moneys from 5 the department of health to the office of 6 mental health, consisting of medicaid 7 reimbursement for expenses previously 8 incurred by the office of mental health in 9 prior fiscal years to fund services 10 provided by residential treatment facili- 11 ties for children and youth. Such funds 12 shall be credited to the local assistance 13 account of the general fund for the 14 purpose of reimbursing the 2025-26 appro- 15 priation. (36912) .......................... 175,602,000",1240,15,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36912|2025|175602000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,general fund,Medication Reimbursement Account - 22128,36963,2025,194254000,0,"21 Notwithstanding any other provision of law, 22 and except for transfers to the department 23 of health to reimburse the department for 24 the state and/or local share of medical 25 assistance payments and as modified below, 26 this appropriation shall be available for 27 obligations for the period commencing July 28 1, 2025 and ending June 30, 2026 and shall 29 be available for expenditure from July 1, 30 2025 through September 15, 2026. 31 Of the amounts appropriated herein, up to 32 $5,000,000 may be used to provide state 33 aid to voluntary non-profit agencies, as 34 defined in the mental hygiene law, for 35 expenditures incurred in the operation of 36 residential treatment facilities for chil- 37 dren and youth, including but not limited 38 to, expenditures related to the transition 39 to managed care from fee for service and 40 re-design pilots/projects. Funds appropri- 41 ated herein will be made available to 42 support the expansion of the Healthy Steps 43 program for children. 44 For services and expenses of various commu- 45 nity mental health non-residential 46 programs, pursuant to article 41 of the 47 mental hygiene law, including but not 48 limited to sections 41.13 and 41.18 49 (36963) .................................... 194,254,000",1240,49,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36963|2025|194254000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25180,36965,2025,53289000,0,"1241 12553-09-5 DEPARTMENT OF MENTAL HYGIENE OFFICE OF MENTAL HEALTH AID TO LOCALITIES 2025-26 1 For services and expenses of various commu- 2 nity mental health emergency programs. 3 Funds appropriated herein will be made 4 available for services and expenses 5 related to the home based crisis inter- 6 vention program for children.(36965) ........ 53,289,000",1241,6,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36965|2025|53289000
DEPARTMENT OF MENTAL HYGIENE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25180,36964,2025,14801000,0,"7 For services and expenses of various commu- 8 nity mental health residential programs, 9 including but not limited to community 10 residences pursuant to sections 41.44 and 11 41.38 of the mental hygiene law (36964) ..... 14,801,000",1241,11,2025-26,ATL 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36964|2025|14801000
METROPOLITAN TRANSPORTATION AUTHORITY,AID TO LOCALITIES,Special Revenue Funds - Other,Railroad Account - 20852,43804,2025,282634200,0,"1287 12553-09-5 METROPOLITAN TRANSPORTATION AUTHORITY AID TO LOCALITIES 2025-26 1 For payment according to the following schedule: 2 APPROPRIATIONS REAPPROPRIATIONS 3 Special Revenue Funds - Other ...... 2,127,538,300 0 4 ---------------- ---------------- 5 All Funds ........................ 2,127,538,300 0 6 ================ ================ 7 SCHEDULE 8 DEDICATED MASS TRANSPORTATION TRUST FUND ................. 1,883,288,300 9 -------------- 10 Special Revenue Funds - Other 11 Dedicated Mass Transportation Trust Fund 12 Railroad Account - 20852 13 To the metropolitan transportation authority 14 for deposit in the dedicated tax fund for 15 the expenses of the New York city transit 16 authority, the Manhattan and Bronx surface 17 transit operating authority, and the 18 Staten Island rapid transit operating 19 authority, the Long Island rail road 20 company and the Metro-North commuter rail- 21 road company which includes the New York 22 state portion of the Harlem, Hudson, Port 23 Jervis, Pascack, and the New Haven commu- 24 ter railroad service regardless of whether 25 the services are provided directly or 26 pursuant to joint service agreements for 27 the period April 1, 2026 to March 31, 2027 28 provided, however, that such appropriation 29 shall become available only pursuant to 30 subdivision 3 of section 89-c of the state 31 finance law and notwithstanding section 40 32 of the state finance law shall take effect 33 on April 1, 2026 and shall lapse on March 34 31, 2027 (43804) ........................... 282,634,200",1287,34,2025-26,ATL 25-26.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43804|2025|282634200
METROPOLITAN TRANSPORTATION AUTHORITY,AID TO LOCALITIES,Special Revenue Funds - Other,Mobility Tax Trust Account - 23651,43804,2025,1600654100,0,"1288 12553-09-5 METROPOLITAN TRANSPORTATION AUTHORITY AID TO LOCALITIES 2025-26 1 transit operating authority, and the 2 Staten Island rapid transit operating 3 authority, the Long Island rail road 4 company and the Metro-North commuter rail- 5 road company which includes the New York 6 state portion of the Harlem, Hudson, Port 7 Jervis, Pascack, and the New Haven commu- 8 ter railroad service regardless of whether 9 the services are provided directly or 10 pursuant to joint service agreements for 11 the period April 1, 2026 to March 31, 2027 12 provided, however, that such appropriation 13 shall become available only pursuant to 14 subdivision 3 of section 89-c of the state 15 finance law and notwithstanding section 40 16 of the state finance law shall take effect 17 on April 1, 2026 and shall lapse on March 18 31, 2027 (43804) ......................... 1,600,654,100",1288,18,2025-26,ATL 25-26.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43804|2025|1600654100
STATE UNIVERSITY OF NEW YORK,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,50958,2025,416703000,0,"1348 12553-09-5 STATE UNIVERSITY OF NEW YORK AID TO LOCALITIES 2025-26 1 sor's contributions in aggregate to be 2 less than the comparable amounts for the 3 previous community college fiscal year, 4 and further provided that pursuant to 5 standards and regulations of the state 6 university trustees and the city universi- 7 ty trustees for the college fiscal year 8 2025-26, community colleges may increase 9 tuition and fees above the amount allow- 10 able under education law if such standards 11 and regulations require that in order to 12 exceed the tuition limit otherwise set 13 forth in the education law, local sponsor 14 contributions either in the aggregate or 15 for each fulltime equivalent student shall 16 be no less than the comparable amounts for 17 the previous community college fiscal year 18 (50958) .................................... 416,703,000",1348,18,2025-26,ATL 25-26.pdf,STATE UNIVERSITY OF NEW YORK|50958|2025|416703000
STATE UNIVERSITY OF NEW YORK,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,50823,2025,8000000,0,"19 For additional operating services and 20 expenses of community colleges pursuant to 21 a plan approved by the director of the 22 budget (50823) ............................... 8,000,000",1348,22,2025-26,ATL 25-26.pdf,STATE UNIVERSITY OF NEW YORK|50823|2025|8000000
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53206,2025,37372500,0,"29 To the Capital District transportation 30 authority for the operating expenses ther- 31 eof (53206) ................................. 37,372,500",1357,31,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53206|2025|37372500
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53207,2025,26808200,0,"32 To the Central New York regional transporta- 33 tion authority for the operating expenses 34 thereof (53207) ............................. 26,808,200",1357,34,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53207|2025|26808200
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53208,2025,31937000,0,"35 To the Rochester-Genesee regional transpor- 36 tation authority for the operating 37 expenses thereof (53208) .................... 31,937,000",1357,37,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53208|2025|31937000
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53209,2025,38230500,0,"38 To the Niagara Frontier transportation 39 authority for the operating expenses ther- 40 eof (53209) ................................. 38,230,500",1357,40,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53209|2025|38230500
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53210,2025,27774700,0,"41 To all other public transportation systems 42 serving primarily outside of the metropol- 43 itan commuter transportation district 44 eligible to receive operating assistance 45 under the provisions of section 18-b of 46 the transportation law for the operating 47 expenses thereof in accordance with a 48 service and usage formula to be estab- 49 lished by the commissioner of transporta- 50 tion with the approval of the director of 51 the budget (53210) .......................... 27,774,700",1357,51,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53210|2025|27774700
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,54277,2025,990100,0,"1358 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 authority for the additional operating 2 expenses thereof (54277) ....................... 990,100",1358,2,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54277|2025|990100
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,54224,2025,818100,0,"3 To the Central New York regional transporta- 4 tion authority for the additional operat- 5 ing expenses thereof (54224) ................... 818,100",1358,5,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54224|2025|818100
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,54273,2025,980500,0,"6 To the Rochester-Genesee regional transpor- 7 tation authority for the additional oper- 8 ating expenses thereof (54273) ................. 980,500",1358,8,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54273|2025|980500
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,54274,2025,1273600,0,"9 To the Niagara Frontier transportation 10 authority for the additional operating 11 expenses thereof (54274) ..................... 1,273,600",1358,11,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54274|2025|1273600
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,54238,2025,937700,0,"12 To all other public transportation systems 13 serving primarily outside of the metropol- 14 itan commuter transportation district 15 eligible to receive operating assistance 16 under the provisions of section 18-b of 17 the transportation law for the additional 18 operating expenses thereof in accordance 19 with a service and usage formula to be 20 established by the commissioner of trans- 21 portation with the approval of the direc- 22 tor of the budget (54238) ...................... 937,700",1358,22,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54238|2025|937700
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Non-MTA Capital Account - 20853,54253,2025,10343500,0,"1360 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 Program account subtotal ................. 198,744,600 2 -------------- 3 DEDICATED MASS TRANSPORTATION TRUST FUND PROGRAM ........... 666,821,300 4 -------------- 5 Special Revenue Funds - Other 6 Dedicated Mass Transportation Trust Fund 7 Non-MTA Capital Account - 20853 8 Notwithstanding any inconsistent provision 9 of law, the following appropriations are 10 for payment of mass transportation operat- 11 ing assistance for public transportation 12 systems eligible to receive operating 13 assistance under the provisions of section 14 18-b of the transportation law, provided 15 that payments from this appropriation 16 shall be made pursuant to a financial plan 17 approved by the director of the budget. 18 To the Capital District transportation 19 authority for the operating expenses ther- 20 eof (54253) ................................. 10,343,500",1360,20,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54253|2025|10343500
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Non-MTA Capital Account - 20853,54251,2025,9217100,0,"21 To the Central New York regional transporta- 22 tion authority for the operating expenses 23 thereof (54251) .............................. 9,217,100",1360,23,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54251|2025|9217100
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Non-MTA Capital Account - 20853,54252,2025,10331400,0,"24 To the Rochester-Genesee regional transpor- 25 tation authority for the operating 26 expenses thereof (54252) .................... 10,331,400",1360,26,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54252|2025|10331400
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Non-MTA Capital Account - 20853,54254,2025,13457200,0,"27 To the Niagara Frontier regional transporta- 28 tion authority for the operating expenses 29 thereof (54254) ............................. 13,457,200",1360,29,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54254|2025|13457200
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Non-MTA Capital Account - 20853,54250,2025,8791800,0,"30 To all other public transportation bus 31 systems serving primarily areas outside of 32 the metropolitan transportation commuter 33 district eligible to receive operating 34 assistance under the provisions of section 35 18-b of the transportation law for the 36 operating expenses thereof in accordance 37 with the service and usage formula to be 38 established by the commissioner of trans- 39 portation with the approval of the direc- 40 tor of the budget (54250) .................... 8,791,800",1360,40,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54250|2025|8791800
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Transit Authorities Account - 20851,54282,2025,92343000,0,"1361 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 To the metropolitan transportation authority 2 for deposit in the metropolitan transpor- 3 tation authority dedicated tax fund for 4 the expenses of the New York city transit 5 authority, the Manhattan and Bronx surface 6 transit operating authority, and the 7 Staten Island rapid transit operating 8 authority, the Long Island rail road 9 company and the Metro-North commuter rail- 10 road company which includes the New York 11 state portion of the Harlem, Hudson, Port 12 Jervis, Pascack, and the New Haven commu- 13 ter railroad service regardless of whether 14 the services are provided directly or 15 pursuant to joint service agreements. 16 No expenditure shall be made hereunder until 17 a certificate of approval has been issued 18 by the director of the budget and a copy 19 of such certificate filed with the state 20 comptroller, the chairperson of the senate 21 finance committee and the chairperson of 22 the assembly ways and means committee. 23 Moneys appropriated herein may be made 24 available at such times and upon such 25 conditions as may be deemed appropriate by 26 the commissioner of transportation and the 27 director of the budget in accordance with 28 the following: 29 To the metropolitan transportation authority 30 for the operating expenses of the Long 31 Island rail road company and the Metro- 32 North commuter railroad company which 33 include operating expenses for the New 34 York state portion of Harlem, Hudson, Port 35 Jervis, Pascack, and New Haven commuter 36 railroad services regardless of whether 37 such services are provided directly or 38 pursuant to joint service agreements 39 (54282) ..................................... 92,343,000",1361,39,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54282|2025|92343000
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53173,2025,522337300,0,"1362 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 transit operating authority, and the 2 Staten Island rapid transit operating 3 authority, the Long Island rail road 4 company and the Metro-North commuter rail- 5 road company which includes the New York 6 state portion of the Harlem, Hudson, Port 7 Jervis, Pascack, and the New Haven commu- 8 ter railroad service regardless of whether 9 the services are provided directly or 10 pursuant to joint service agreements. 11 No expenditure shall be made hereunder until 12 a certificate of approval has been issued 13 by the director of the budget and a copy 14 of such certificate filed with the state 15 comptroller, the chairperson of the senate 16 finance committee and the chairperson of 17 the assembly ways and means committee. 18 Moneys appropriated herein may be made 19 available at such times and upon such 20 conditions as may be deemed appropriate by 21 the commissioner of transportation and the 22 director of the budget in accordance with 23 the following: 24 To the metropolitan transportation authority 25 for the operating expenses of the New York 26 city transit authority, the Manhattan and 27 Bronx surface transit operating authority, 28 and the Staten Island rapid transit oper- 29 ating authority (53173) .................... 522,337,300",1362,29,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53173|2025|522337300
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53176,2025,2163949000,0,"13 -------------- 14 Program account subtotal .................. 25,251,000 15 -------------- 16 MASS TRANSPORTATION OPERATING ASSISTANCE FUND PROGRAM .... 3,841,301,900 17 -------------- 18 Special Revenue Funds - Other 19 Mass Transportation Operating Assistance Fund 20 Metropolitan Mass Transportation Operating Assistance 21 Account - 21402 22 Notwithstanding any inconsistent provision 23 of law, the following appropriations are 24 for payment of mass transportation operat- 25 ing assistance provided that payments from 26 this appropriation shall be made pursuant 27 to a financial plan approved by the direc- 28 tor of the budget. 29 To the metropolitan transportation authority 30 for the operating expenses of the New York 31 city transit authority, the Manhattan and 32 Bronx surface transit operating authority, 33 and the Staten Island rapid transit oper- 34 ating authority (53176) .................. 2,163,949,000",1364,34,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53176|2025|2163949000
